A1,A2,A3,B1,B2,B3,C1,C2,C3, 
18,12,4,5,5,2,0,1,0,
18,12,4,6,5,2,1,1,1,
19,13,4,6,4,2,0,0,0,
20,13,4,5,4,2,2,0,1,
20,13,4,6,4,1,1,1,0,
19,12,4,5,4,2,1,0,0,
20,12,4,5,4,1,1,1,1,
21,13,5,5,4,2,1,0,0,
20,12,5,6,4,2,1,0,0,
22,12,6,6,4,2,1,1,0,
22,12,6,4,3,1,2,0,0,
20,11,5,5,4,2,1,1,0,
21,12,5,5,3,1,0,2,1,
21,13,5,5,3,1,1,0,0,
21,11,5,6,4,2,2,1,0,
22,11,5,5,4,1,1,1,0,
22,12,4,4,3,2,0,1,0,
22,13,5,5,4,2,1,1,1,
22,13,5,5,3,1,1,0,0,
22,12,5,5,3,2,1,0,0,
22,12,4,5,4,1,1,0,0,
25,13,5,5,4,1,1,1,0,
22,13,6,4,3,2,1,0,0,
25,12,6,6,3,1,1,2,0,
24,11,5,5,3,2,1,0,0,
23,11,3,5,3,1,2,0,0,
23,12,5,5,3,1,0,0,0,
25,11,4,6,4,1,0,0,0,
24,11,5,5,3,1,0,0,0,
27,11,5,5,2,2,1,0,0,
26,11,6,5,3,2,1,1,0,
28,12,5,6,4,1,1,1,0,
30,12,5,6,4,2,1,0,0,
30,12,5,6,4,2,1,0,0,
30,12,5,6,4,2,1,0,0,
31,13,5,7,4,1,1,0,1,
32,12,5,7,4,1,1,0,1,
34,11,5,6,3,2,1,2,0,
32,13,5,5,4,1,1,1,0,
31,13,5,6,3,2,2,0,0,
32,12,5,5,4,2,1,1,0,
34,11,5,5,4,2,1,1,0,
34,13,5,7,4,3,1,0,0,
34,14,4,7,3,1,2,0,0,
34,12,5,7,4,2,0,1,0,
35,12,5,7,5,3,2,1,0,
35,13,5,6,3,1,2,0,0,
37,13,5,6,4,2,2,2,0,
34,13,5,5,2,2,2,1,0,
36,14,5,6,3,1,2,1,0,
36,13,4,6,4,1,1,0,0,
36,13,6,6,3,0,2,1,1,
38,12,5,6,3,2,1,2,1,
38,12,5,5,3,1,1,1,0,
38,12,5,7,3,2,1,1,0,
40,13,4,6,3,1,1,0,0,
40,12,5,6,2,2,0,0,0,
40,14,5,6,3,1,2,0,0,
40,14,5,6,3,2,1,0,0,
40,14,5,6,4,1,2,1,1,
41,14,5,7,3,3,0,0,1,
41,13,6,7,3,1,1,1,0,
40,12,5,6,4,2,1,0,2,
