A1,A2,A3,B1,B2,B3,C1,C2,C3,
6,17,365,1,0,0,0,1,1,
9,21,437,1,0,0,0,1,1,
9,28,490,0,0,0,1,0,2,
10,26,504,0,1,0,0,1,2,
7,21,453,0,0,0,1,0,2,
7,16,355,0,0,0,0,0,4,
4,12,237,0,1,6,0,1,4,
2,6,153,1,2,12,0,1,4,
2,5,119,0,1,19,1,1,3,
1,4,88,2,2,26,0,1,2,
1,3,68,2,3,36,2,2,3,
0,4,63,2,3,44,1,1,2,
0,3,70,1,3,45,0,1,3,
1,4,97,1,3,34,1,1,1,
3,6,162,2,1,15,0,1,3,
4,12,257,1,1,4,1,0,1,
5,15,324,2,2,3,0,1,3,
7,17,368,0,1,1,1,2,2,
6,20,412,2,0,0,1,1,1,
9,22,454,1,0,1,0,0,2,
10,25,477,2,0,0,2,2,1,
10,25,489,2,1,1,2,1,2,
10,24,497,2,0,1,0,0,2,
9,28,519,2,1,2,1,1,1,
11,29,532,1,1,2,1,2,2,
10,27,523,1,1,3,0,1,0,
9,26,498,2,1,4,0,2,2,
9,26,478,1,1,4,1,1,2,
9,26,517,2,1,3,1,1,1,
9,27,515,1,1,1,0,0,2,
9,28,475,1,0,0,1,2,3,
9,31,461,1,1,1,0,2,3,
10,26,384,2,2,3,1,2,5,
5,14,154,2,2,7,1,3,4,
2,4,30,3,2,2,0,3,4,
1,2,7,1,0,0,1,4,4,
0,0,2,0,2,1,0,3,4,
0,1,3,2,3,0,1,4,4,
0,0,0,1,3,0,1,4,5,
0,0,0,2,2,1,1,2,4,
0,0,0,2,2,2,1,4,6,
0,0,0,1,2,1,2,4,4,
0,0,0,2,2,2,2,3,4,
0,0,0,1,2,1,2,2,5,
0,0,2,1,1,2,0,3,4,
0,0,0,1,3,0,1,4,3,
0,0,0,2,2,2,0,4,3,
0,0,0,2,3,1,1,2,5,
0,0,0,3,2,2,2,5,5,
0,0,0,2,3,1,2,3,5,
0,1,0,2,2,1,0,4,5,
0,0,1,2,3,1,2,4,4,
0,0,0,2,3,1,1,4,5,
0,1,0,3,3,2,1,4,6,
0,0,0,1,2,2,0,3,4,
0,0,0,1,2,1,1,2,3,
0,0,0,0,0,0,1,2,5,
4,1,1,4,0,0,1,2,2,
7,1,2,3,1,0,0,1,0,
14,19,7,5,8,3,0,1,0,
22,37,7,6,10,4,0,0,1,
28,55,11,3,14,6,0,0,0,
35,89,18,5,22,7,0,1,0,
46,115,23,3,31,8,0,0,1,
50,140,29,5,46,10,0,1,0,
48,166,37,8,65,12,0,0,0,
34,152,46,10,117,17,0,1,0,
25,139,54,11,150,20,0,0,0,
29,165,61,11,171,24,0,1,0,
34,184,65,13,180,23,0,0,0,
38,194,71,13,182,26,0,0,0,
45,225,82,10,152,20,1,0,0,
46,261,92,10,132,18,0,0,0,
49,292,102,10,128,20,0,0,1,
54,312,113,10,129,16,0,0,0,
