A1,A2,A3,B1,B2,B3,C1,C2,C3,
0,1,5,90,373,327,15,22,49,
0,1,4,87,355,314,15,30,54,
1,3,5,76,277,256,14,38,74,
0,1,3,56,164,187,17,55,109,
0,2,3,38,91,136,19,72,136,
0,1,2,34,81,118,19,77,159,
0,0,0,37,112,141,22,69,142,
0,0,0,58,212,231,21,38,71,
0,0,1,93,386,378,16,16,24,
0,0,1,121,484,480,17,10,9,
0,0,0,138,531,523,17,8,4,
0,0,0,144,532,529,17,8,2,
0,1,1,142,488,531,16,9,3,
0,0,1,138,465,524,15,9,1,
0,2,3,126,443,473,17,7,1,
2,5,16,111,389,390,16,7,1,
13,27,57,88,318,296,17,9,2,
42,102,142,60,161,164,12,7,2,
71,240,250,40,71,68,9,6,3,
93,356,366,32,50,46,9,6,3,
107,417,417,30,43,36,9,7,4,
108,447,428,26,37,33,9,9,4,
108,438,411,24,34,29,9,8,4,
120,425,412,23,36,28,9,10,5,
126,420,410,23,37,26,9,10,6,
122,387,394,23,42,25,12,12,7,
116,358,385,25,44,25,12,11,6,
117,346,375,26,46,25,12,13,7,
115,340,376,27,47,26,13,13,8,
111,329,369,26,48,27,14,14,8,
111,320,366,28,50,27,13,14,9,
111,310,358,28,51,28,15,16,8,
109,309,353,27,50,27,14,15,8,
110,315,377,28,48,23,15,14,7,
115,336,396,28,47,23,16,14,8,
119,348,415,29,46,23,14,15,7,
122,364,419,27,45,22,14,14,6,
128,390,432,28,41,20,14,12,5,
133,415,447,26,37,16,14,10,4,
140,434,468,25,33,14,13,10,4,
143,449,474,25,31,13,13,10,3,
141,460,481,24,30,13,12,8,2,
140,476,497,23,23,12,13,8,2,
143,498,504,20,22,11,13,7,2,
141,512,520,22,21,10,12,6,2,
140,535,532,22,19,10,13,6,1,
141,542,539,24,19,11,12,5,2,
142,549,546,23,21,11,12,5,1,
142,552,546,24,24,16,12,4,0,
144,552,547,27,24,21,10,3,1,
147,551,546,27,26,22,10,5,0,
145,545,549,28,29,24,11,5,1,
148,550,556,29,30,26,11,5,1,
153,559,558,28,29,26,10,5,0,
153,554,555,30,30,26,10,4,1,
148,545,551,29,34,28,11,4,0,
146,539,549,31,39,29,10,4,0,
146,533,545,32,38,31,11,5,0,
141,518,529,32,42,36,11,5,1,
134,482,493,35,47,43,11,4,1,
127,454,467,39,57,52,12,6,1,
125,450,461,41,62,59,12,5,1,
124,431,443,41,68,67,11,5,1,
117,400,409,44,76,77,12,6,1,
114,378,389,48,85,86,13,5,0,
111,363,367,49,95,97,14,6,1,
105,330,338,52,108,109,14,7,1,
99,302,300,57,126,122,15,7,1,
97,283,274,59,142,138,14,7,1,
91,251,246,64,161,149,16,6,1,
81,202,207,68,198,176,15,7,2,
68,151,165,71,230,212,16,7,2,
58,120,134,76,257,241,17,7,2,
47,96,112,85,291,267,16,8,0,
33,66,86,89,327,306,18,6,2,
23,45,68,95,363,335,17,6,2,
17,32,54,102,391,364,17,7,1,
14,24,44,108,412,398,17,4,0,
9,17,32,115,438,425,17,5,1,
7,13,24,118,455,461,17,4,1,
5,10,20,123,480,486,16,4,2,
3,8,16,124,503,511,17,6,1,
4,6,13,128,517,532,18,6,1,
5,5,11,132,539,546,16,6,0,
2,5,9,137,553,554,17,5,1,
3,4,9,137,568,563,16,5,1,
3,4,7,147,576,564,17,6,3,
2,3,6,149,582,570,17,6,5,
1,3,7,154,584,570,18,7,10,
0,2,4,154,578,570,18,6,11,
1,2,2,154,567,551,18,7,11,
0,1,1,150,547,518,17,10,16,
1,2,1,143,530,490,16,12,28,
3,3,1,139,512,472,18,15,36,
3,2,2,133,489,432,19,16,45,
3,4,2,124,436,361,20,17,58,
4,6,4,105,341,274,19,28,75,
3,5,2,93,259,220,17,33,102,
4,6,2,84,206,181,18,40,121,
3,7,4,75,158,146,17,50,150,
6,7,5,62,86,108,19,62,186,
5,9,5,53,53,76,21,84,225,
6,9,4,43,42,54,23,104,260,
6,10,5,42,40,46,24,118,288,
6,10,4,39,38,38,26,142,305,
6,9,3,37,35,36,26,156,326,
7,9,4,33,32,36,29,160,339,
6,10,5,33,30,35,28,157,338,
6,9,3,33,34,40,29,145,320,
4,10,5,35,38,43,31,141,310,
6,8,3,34,40,41,32,149,298,
5,9,3,32,36,38,30,136,240,
4,7,1,36,56,50,24,71,112,
6,6,3,49,128,90,19,28,23,
1,3,3,91,272,156,15,9,7,
1,2,2,131,407,189,14,6,5,
1,0,5,152,422,185,14,7,3,
1,1,6,159,412,164,15,7,5,
0,2,6,161,396,152,16,9,6,
1,3,8,165,375,127,17,11,6,
0,4,10,166,330,101,16,12,8,
0,3,10,176,259,72,16,13,9,
2,5,10,182,189,55,16,13,9,
1,5,13,180,113,49,17,14,12,
5,7,14,173,79,46,18,14,12,
6,8,15,157,77,46,19,15,13,
6,8,14,137,79,46,18,15,14,
6,10,16,105,80,46,21,16,13,
6,10,15,97,66,43,21,15,14,
9,10,16,76,48,41,22,15,14,
9,9,17,54,42,41,20,16,15,
10,11,17,44,44,40,22,16,14,
10,12,17,41,43,37,23,18,16,
10,13,15,37,40,36,21,17,15,
9,13,16,26,36,36,20,17,16,
8,14,17,26,33,35,21,17,16,
10,14,16,28,32,35,21,17,16,
13,14,14,33,35,33,24,16,16,
15,15,16,34,34,34,23,17,16,
14,15,16,34,35,35,22,17,15,
16,14,15,33,31,33,19,16,16,
27,15,14,43,35,32,22,16,14,
48,17,13,46,36,32,20,14,16,
66,21,17,39,38,31,20,15,17,
96,26,16,36,36,30,19,15,15,
130,33,16,34,38,29,19,14,14,
153,34,15,33,38,29,20,15,14,
166,37,17,32,39,28,18,14,15,
