A1,A2,A3,B1,B2,B3,C1,C2,C3,
36,74,91,205,100,103,41,53,33,
34,73,92,206,99,103,40,52,34,
34,75,91,205,100,103,40,52,32,
34,73,92,205,100,104,41,53,34,
35,74,92,206,100,102,41,53,33,
35,73,92,205,100,103,41,52,33,
35,74,92,205,100,102,41,51,33,
35,74,92,205,99,103,42,52,33,
35,74,92,205,99,104,41,53,34,
34,72,93,206,99,103,41,53,34,
34,73,92,206,99,103,41,52,34,
36,73,92,205,100,103,40,53,33,
35,74,92,206,99,103,42,53,34,
35,73,92,204,101,103,40,53,34,
35,74,92,205,100,103,41,52,33,
35,73,92,205,100,103,41,52,33,
34,73,92,206,99,103,41,53,33,
36,74,92,206,100,103,42,54,34,
35,74,92,206,99,103,40,53,33,
35,75,92,205,100,103,42,53,33,
35,74,93,206,99,103,41,53,33,
36,73,92,205,100,104,42,53,32,
34,74,93,205,100,104,41,53,34,
36,73,92,206,99,104,42,53,34,
36,73,92,205,99,103,41,54,33,
35,73,92,205,100,104,42,52,32,
36,73,93,205,100,103,40,53,33,
35,73,93,206,99,103,41,53,33,
35,73,92,205,100,104,42,53,32,
35,73,92,205,100,103,41,53,33,
34,72,92,205,100,103,40,53,33,
34,74,93,205,101,103,41,52,33,
35,73,91,205,100,104,40,53,34,
35,73,93,205,100,102,41,53,33,
35,73,92,205,99,103,41,53,34,
35,74,93,206,100,104,40,52,34,
35,73,93,205,100,103,42,53,34,
35,74,92,205,100,103,42,52,33,
35,74,91,205,100,103,41,53,34,
35,73,92,205,100,102,41,53,32,
35,73,92,204,100,103,41,53,33,
36,73,93,206,100,103,41,53,33,
35,73,92,205,100,102,41,52,34,
35,73,92,205,100,103,40,52,32,
36,74,92,205,100,103,41,53,32,
34,74,92,204,99,104,40,51,32,
35,74,92,206,100,104,41,53,33,
35,73,92,205,99,104,40,52,33,
34,74,93,204,100,103,41,53,33,
37,73,93,206,100,104,41,52,34,
35,74,92,205,100,104,41,54,34,
36,73,93,205,100,103,41,52,33,
35,73,92,206,99,103,41,53,34,
35,74,92,205,100,102,41,53,33,
35,74,92,205,100,103,42,51,32,
34,74,93,205,100,103,42,52,33,
36,74,92,205,101,103,41,53,33,
35,74,92,205,100,103,41,53,32,
34,74,91,205,99,103,42,53,33,
36,73,92,206,101,103,41,52,32,
34,74,92,205,100,103,40,52,34,
35,73,94,205,100,104,41,53,33,
35,73,92,205,99,103,40,53,33,
34,74,93,205,100,103,40,54,33,
35,74,92,205,100,102,41,53,32,
35,73,93,205,100,103,40,52,34,
36,74,93,205,100,103,41,54,32,
36,74,93,205,101,103,41,53,33,
35,73,92,205,100,103,40,52,33,
35,74,93,206,100,103,42,53,32,
34,74,92,206,100,103,42,53,33,
35,74,93,206,101,103,42,53,33,
35,74,92,206,100,103,41,52,33,
35,74,93,206,99,103,40,52,33,
35,73,93,206,100,103,41,53,33,
35,73,92,206,100,104,41,53,34,
35,73,91,206,100,102,41,53,33,
36,75,92,206,100,104,42,53,33,
35,74,93,205,99,104,41,53,33,
36,74,92,206,99,103,41,52,32,
35,74,92,206,100,104,41,53,33,
34,74,91,205,100,103,40,53,33,
35,73,93,206,100,104,41,53,33,
35,73,93,205,99,103,40,52,34,
36,73,93,204,100,103,41,52,33,
35,73,92,205,100,102,40,53,32,
35,74,94,205,98,102,41,52,32,
34,72,93,205,100,103,41,53,34,
35,73,92,206,99,102,41,53,33,
36,73,93,205,99,103,42,53,32,
34,73,92,206,99,102,40,53,33,
35,74,93,206,99,103,40,52,33,
35,73,93,206,100,104,41,53,32,
34,74,94,205,100,104,42,53,34,
34,73,93,205,100,104,42,53,33,
35,74,93,206,99,103,42,53,33,
36,73,93,206,100,102,39,52,33,
35,73,92,205,99,103,40,52,33,
34,72,93,206,100,102,41,53,33,
35,74,93,205,100,103,41,52,33,
