A1,A2,A3,B1,B2,B3,C1,C2,C3,2-A1,2-A2,2-A3,2-B1,2-B2,2-B3,2-C1,2-C2,2-C3,
1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,
0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,10,3,
0,0,1,0,0,0,4,3,5,0,0,0,0,0,0,0,27,9,
0,0,2,0,1,1,4,11,12,0,2,0,0,0,0,0,39,19,
0,1,3,0,1,2,2,16,13,0,1,0,0,0,0,1,52,29,
0,0,1,0,5,14,4,21,15,0,1,1,0,1,0,2,69,36,
0,1,3,3,18,29,5,27,20,0,0,1,0,1,0,7,79,43,
0,1,2,3,26,38,7,37,22,0,1,1,0,3,1,8,91,54,
0,0,1,4,37,51,5,43,24,0,2,0,0,2,1,11,101,62,
0,0,0,4,46,64,5,48,29,0,2,1,0,5,2,11,112,73,
0,0,1,5,55,77,7,53,32,0,0,0,0,8,4,11,125,82,
0,1,9,7,63,83,8,59,37,0,1,2,0,6,4,9,129,95,
0,2,12,6,71,91,7,62,41,0,4,5,0,8,6,8,136,102,
0,4,20,5,81,94,6,69,44,0,8,11,0,9,7,4,138,110,
0,5,26,5,85,100,8,70,48,0,12,14,0,10,8,3,144,116,
0,9,34,7,85,108,8,74,52,0,13,17,0,10,8,3,149,125,
0,9,37,8,90,109,10,75,53,0,16,24,0,9,9,2,152,127,
2,10,44,7,91,113,11,77,55,0,18,23,0,10,9,2,155,127,
0,11,45,5,97,117,8,79,58,0,19,29,0,11,11,1,156,134,
0,11,48,6,94,118,11,78,59,0,24,34,0,12,10,0,160,133,
0,11,49,6,98,121,10,79,60,0,26,41,0,13,11,0,162,138,
0,12,51,6,98,123,10,76,61,0,30,45,0,13,12,0,164,140,
0,13,50,7,94,125,10,78,63,0,29,46,0,14,12,1,170,141,
0,13,50,7,96,126,11,78,62,0,33,50,0,13,10,1,168,143,
0,12,55,6,93,125,10,76,63,0,32,50,0,13,13,0,173,145,
0,12,55,6,94,126,11,78,64,0,34,55,0,14,12,1,173,148,
0,14,58,9,97,130,11,78,65,0,35,57,0,14,12,3,177,151,
0,14,57,8,93,130,11,77,65,0,37,57,0,14,13,2,179,154,
0,15,57,10,91,133,12,77,65,0,37,58,0,14,13,1,181,156,
0,15,59,6,90,134,11,77,67,0,38,58,0,16,14,3,180,158,
2,14,56,7,93,135,12,77,66,0,40,62,0,15,14,2,182,156,
0,12,56,8,92,134,11,78,68,0,40,62,0,16,13,2,183,157,
0,12,57,10,90,134,14,77,69,0,41,63,0,15,14,2,184,159,
1,16,55,8,96,136,12,77,67,0,42,63,0,16,14,3,184,159,
1,14,56,7,92,133,11,77,70,0,41,63,0,14,14,3,187,161,
1,14,56,9,90,132,12,77,68,0,42,62,0,14,15,2,187,161,
0,13,54,7,86,132,13,74,70,0,43,64,0,16,16,3,187,164,
0,12,52,7,88,131,11,75,71,0,43,66,0,16,15,2,188,165,
0,13,54,7,86,132,11,75,70,0,44,68,0,16,14,3,189,166,
1,14,54,6,89,134,12,77,70,0,44,67,0,16,15,2,190,166,
0,14,54,7,88,133,10,78,71,0,43,66,0,17,15,4,190,165,
0,13,54,7,88,135,12,79,71,0,44,68,0,16,14,4,193,165,
0,12,52,9,88,133,12,75,70,0,45,69,0,17,15,3,192,167,
1,13,52,6,86,135,10,78,71,0,45,68,0,16,15,3,194,167,
0,12,50,8,85,135,12,77,70,0,45,69,0,17,15,4,194,168,
1,12,49,7,84,134,12,79,70,0,45,69,0,17,15,5,194,169,
0,12,50,8,85,134,12,78,71,0,45,70,0,15,16,4,192,170,
0,12,53,10,85,136,12,78,72,0,44,69,0,17,16,4,192,170,
0,14,56,8,84,139,12,76,73,0,47,68,0,16,15,5,193,170,
0,14,60,7,89,138,12,79,74,0,43,65,0,16,15,5,192,170,
2,12,63,7,90,137,11,77,74,1,40,65,0,16,16,3,195,171,
0,13,63,8,91,139,12,78,73,0,43,67,0,17,16,3,190,170,
0,15,63,7,91,139,12,77,74,0,45,70,0,16,16,3,189,171,
0,13,63,7,90,139,11,75,74,0,43,74,0,16,16,3,191,171,
1,16,66,7,92,139,11,77,74,0,46,78,0,15,16,3,190,169,
0,16,67,6,94,141,11,78,76,1,45,79,0,17,17,2,188,168,
0,16,69,6,94,140,11,79,76,0,49,84,0,17,17,4,188,168,
0,17,68,7,96,140,11,77,76,0,50,92,0,17,16,5,186,172,
2,18,70,7,97,142,10,76,76,0,53,93,0,16,18,6,188,172,
2,16,72,8,95,141,10,72,77,0,53,93,0,17,17,4,187,171,
1,17,74,6,94,143,11,74,78,0,53,94,0,16,17,5,189,171,
0,17,74,7,94,145,10,72,79,0,56,95,0,17,16,6,189,171,
3,17,76,6,97,144,12,75,78,0,54,95,0,17,18,6,189,172,
1,17,76,7,98,146,10,74,79,0,54,96,0,17,18,5,190,174,
0,18,77,6,95,147,11,79,80,0,55,99,0,17,18,5,191,177,
1,18,76,7,97,145,10,75,80,0,57,101,0,17,19,5,192,179,
0,19,78,6,96,147,11,74,81,0,58,100,0,19,19,5,195,178,
1,19,77,6,91,146,11,73,81,0,57,101,0,18,20,5,195,178,
1,17,77,6,92,150,12,72,80,0,55,99,0,17,19,4,194,179,
1,17,76,8,92,151,12,73,81,0,57,104,0,18,20,5,197,181,
1,19,78,6,91,150,11,73,81,0,57,105,0,18,19,6,194,181,
1,18,77,6,91,151,12,74,80,0,59,105,0,18,19,5,196,180,
0,17,76,5,89,151,12,74,81,0,59,108,0,18,20,7,196,180,
1,18,76,6,89,150,12,74,81,0,59,109,0,19,19,7,194,179,
0,18,75,6,89,151,12,71,80,1,59,110,0,18,19,8,196,181,
1,18,76,5,89,147,11,70,80,1,60,111,0,18,19,7,196,181,
2,18,76,7,89,145,13,69,78,0,60,107,0,17,19,8,195,180,
1,18,76,6,87,143,12,68,74,0,55,97,0,15,17,6,188,167,
0,16,70,7,83,137,11,67,66,1,51,90,0,14,14,6,177,156,
0,12,59,4,79,123,8,63,61,0,46,76,0,11,11,4,158,133,
1,10,52,4,74,111,6,54,48,0,38,54,0,9,8,0,137,105,
0,9,38,5,64,95,8,47,39,0,25,28,0,6,5,0,122,90,
0,3,20,4,50,79,6,37,31,0,20,19,0,4,3,0,106,66,
0,3,18,4,45,72,6,31,26,0,19,16,0,3,2,1,97,61,
0,0,7,5,33,62,5,28,24,0,15,10,0,3,1,0,93,55,
0,1,3,6,32,56,5,24,23,0,15,9,0,2,1,0,86,47,
0,0,1,4,24,50,4,17,21,0,10,6,0,1,1,0,74,40,
0,0,1,3,17,41,4,14,18,0,9,5,0,0,0,0,71,37,
0,0,2,3,18,40,3,14,17,0,8,4,0,1,0,0,64,32,
0,0,2,2,14,30,2,13,16,0,7,3,0,0,0,0,64,28,
0,0,3,1,12,26,2,11,13,0,7,2,0,0,0,0,60,27,
0,0,2,2,11,22,2,12,13,0,5,1,0,0,0,0,59,23,
0,0,2,0,9,16,1,7,11,0,6,1,0,0,0,0,56,22,
0,1,3,1,6,19,1,8,13,0,6,1,0,0,0,0,53,23,
0,0,3,2,7,18,2,7,12,0,5,2,0,0,0,0,52,25,
0,1,2,0,6,12,3,7,11,0,5,1,0,0,0,0,49,26,
0,2,3,1,6,13,3,6,11,0,6,2,0,0,0,0,50,23,
0,2,4,2,7,14,2,7,11,0,4,1,0,0,0,0,48,24,
0,2,2,2,4,9,2,8,11,0,4,0,0,0,0,0,49,20,
0,1,3,2,5,7,3,7,10,0,5,0,0,0,0,0,47,19,
0,2,2,0,5,6,3,7,10,0,3,1,0,0,0,0,50,18,
0,1,2,0,2,3,3,5,9,0,6,2,0,0,0,0,49,15,
0,1,1,0,2,3,2,6,8,0,5,1,0,0,0,0,50,15,
1,1,2,0,0,1,2,5,8,0,4,0,0,0,0,0,46,15,
0,0,2,0,0,0,1,6,8,0,4,0,0,0,0,0,47,15,
1,2,3,0,0,2,1,6,9,0,5,0,0,0,0,1,43,14,
0,2,2,0,1,1,3,4,8,0,4,1,0,0,0,0,39,12,
0,1,2,0,0,1,2,4,6,0,3,1,0,0,0,1,38,11,
1,2,3,0,0,1,0,2,6,0,4,1,0,0,0,0,37,12,
0,1,3,0,0,2,1,1,5,0,1,0,0,0,0,0,30,11,
0,0,3,0,0,1,0,1,4,0,3,0,0,0,0,0,24,7,
0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,16,6,
0,0,0,0,0,1,1,0,3,0,1,0,0,0,0,0,8,1,
1,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,4,1,
0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,
1,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,
1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,
1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,
1,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,
1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,
1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,
1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
1,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,
0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,
0,0,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,
0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,
0,0,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,
0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,
1,0,2,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,
2,0,1,0,0,0,1,0,3,0,1,0,0,0,0,0,1,0,
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,
0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,
0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3,6,2,
0,0,0,0,0,1,2,3,4,0,0,0,0,0,0,2,9,3,
0,0,2,0,1,8,2,3,6,0,0,0,0,0,0,8,17,7,
0,0,5,2,3,10,2,7,8,0,0,0,0,0,0,12,23,7,
1,2,5,1,3,14,4,7,9,0,2,2,0,0,0,5,24,14,
0,3,11,1,4,21,3,9,10,0,4,2,0,0,0,7,31,20,
0,4,14,3,11,29,3,13,12,0,7,4,0,0,0,8,34,21,
0,5,20,2,13,36,3,15,13,0,10,10,0,0,0,0,36,26,
0,7,22,5,18,39,4,15,13,0,16,20,0,0,0,0,36,32,
0,9,28,0,19,43,5,18,15,0,17,27,0,0,1,0,40,33,
1,8,33,4,24,50,6,17,14,0,22,37,0,0,0,0,45,38,
0,10,42,2,30,62,6,19,19,0,29,56,0,0,2,0,49,45,
2,15,53,5,38,75,6,20,20,0,32,69,0,2,4,1,52,54,
2,14,63,4,43,90,7,23,26,0,36,82,0,2,6,0,59,65,
1,19,75,5,51,104,6,25,33,0,41,89,0,5,7,0,72,74,
2,18,81,6,57,111,8,27,38,0,41,88,0,6,9,2,84,88,
1,20,84,7,64,116,7,30,42,0,42,89,0,6,8,2,94,94,
3,21,85,5,64,123,6,30,44,0,43,87,0,7,10,2,99,97,
1,22,92,5,66,127,7,33,49,0,46,87,0,7,11,3,109,101,
1,22,93,6,69,130,8,34,52,0,46,81,0,8,11,2,114,107,
2,22,98,6,70,131,8,38,55,0,43,73,0,9,11,4,119,112,
1,22,101,8,71,136,9,36,57,0,44,76,0,10,12,4,125,118,
2,24,103,7,71,144,8,38,60,0,47,78,0,11,13,5,133,122,
1,23,106,7,74,147,8,38,63,0,48,80,0,12,11,6,139,123,
3,24,109,8,78,151,9,42,66,0,51,80,0,11,12,6,144,131,
1,25,112,6,80,156,8,42,68,0,51,83,0,11,14,7,148,134,
1,25,117,8,76,160,8,41,72,0,52,85,0,13,14,8,151,135,
0,27,120,6,83,163,8,44,75,0,54,87,0,13,15,8,155,138,
1,27,124,7,83,167,9,45,78,1,57,95,0,15,15,8,157,140,
0,28,132,7,85,173,8,46,77,0,58,101,0,14,15,10,158,140,
0,29,136,7,86,175,8,49,83,1,59,100,1,14,17,16,159,142,
0,30,139,7,91,176,8,50,86,2,59,101,0,15,17,15,161,144,
2,31,139,6,94,179,8,49,87,3,61,106,0,16,20,15,166,146,
1,31,140,6,92,183,9,48,89,2,64,108,1,17,18,17,170,148,
2,33,140,5,93,183,8,50,90,2,66,113,1,17,19,17,170,149,
3,34,146,7,97,183,8,51,91,2,68,117,0,17,22,19,170,150,
0,33,144,6,95,186,9,50,92,3,70,122,0,17,21,18,170,154,
1,33,148,7,96,187,8,48,92,3,74,128,1,18,22,18,171,152,
0,34,147,7,97,188,8,51,96,3,73,127,1,18,22,20,174,156,
2,34,146,7,96,190,9,52,96,2,75,132,0,18,23,21,173,157,
2,34,145,5,104,192,10,56,96,4,77,135,1,18,24,22,175,156,
3,36,148,6,102,193,9,52,98,4,77,136,1,19,24,23,177,159,
1,35,149,7,102,196,9,51,98,5,80,138,1,20,24,22,177,158,
1,35,150,6,106,195,11,53,99,4,81,143,2,19,24,23,180,160,
2,36,150,8,102,196,11,52,101,4,83,142,2,21,25,24,180,162,
2,35,151,7,100,199,10,53,101,3,83,143,0,21,25,23,182,162,
1,37,152,7,103,199,11,54,102,4,83,146,1,22,26,25,182,163,
3,36,151,8,105,201,10,55,102,4,85,148,0,21,27,24,185,165,
3,35,152,6,103,204,11,54,102,5,86,149,0,22,27,24,185,166,
3,36,154,9,104,202,13,55,104,4,88,152,1,21,27,25,186,167,
3,36,155,6,103,203,13,56,103,3,86,151,1,22,27,26,188,167,
3,35,156,9,103,204,11,57,104,4,88,151,1,22,27,26,187,166,
4,35,156,7,103,205,12,57,106,5,88,153,1,22,28,25,189,169,
3,35,154,7,104,207,12,57,104,4,88,153,1,23,26,24,189,170,
2,35,151,7,106,206,13,58,106,6,89,154,0,23,27,25,191,168,
5,34,149,6,105,206,13,57,105,5,90,155,2,23,28,23,191,170,
2,33,149,7,104,208,13,57,106,4,91,154,1,22,28,22,192,170,
3,33,144,6,103,208,13,58,106,4,90,154,0,23,27,22,193,171,
3,33,141,8,106,208,13,58,107,3,89,152,1,24,27,22,193,172,
2,33,143,7,107,209,11,58,107,3,88,148,2,23,26,21,193,172,
3,33,143,6,108,208,14,58,106,3,85,138,1,22,25,23,192,170,
2,31,131,7,106,198,12,58,101,4,83,138,0,21,25,23,186,162,
1,33,132,7,108,191,11,55,97,4,82,141,2,19,23,22,172,147,
0,28,113,3,99,175,9,55,89,4,77,134,1,17,19,20,155,128,
1,25,102,6,98,162,7,50,76,4,64,107,0,15,15,17,138,113,
0,22,76,7,96,146,8,49,68,2,54,86,1,11,11,16,126,99,
0,16,55,5,87,128,6,43,58,2,47,65,1,9,8,15,110,88,
0,16,55,6,81,112,7,37,47,1,35,40,0,6,5,14,94,73,
0,13,48,5,71,104,6,28,39,2,26,26,0,4,4,12,89,69,
0,8,35,6,57,93,7,25,36,0,20,20,0,4,2,9,78,59,
0,4,15,4,37,79,6,22,30,0,14,13,0,1,2,8,69,52,
0,3,13,5,30,68,6,17,28,0,13,12,0,2,2,8,67,46,
0,3,10,3,23,62,5,15,25,0,11,11,0,1,0,8,63,45,
0,1,5,4,14,52,5,10,22,0,8,6,0,1,0,8,55,38,
0,0,4,2,6,37,4,6,20,0,7,6,0,0,1,9,52,38,
0,1,5,3,8,31,3,7,19,0,5,3,0,0,0,9,46,35,
0,0,3,2,4,25,4,6,17,0,5,5,0,0,0,2,44,35,
0,0,3,2,1,12,3,4,13,0,4,3,0,0,0,5,36,30,
1,1,2,0,0,3,2,3,9,0,6,5,0,0,0,0,34,24,
0,1,2,0,0,0,2,5,7,0,5,3,0,0,0,0,31,20,
0,0,0,0,0,0,2,2,4,0,2,1,0,0,0,0,25,15,
0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,18,10,
0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,12,5,
0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,5,0,
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,

