A1,A2,A3,B1,B2,B3,C1,C2,C3,2-A1,2-A2,2-A3,2-B1,2-B2,2-B3,2-C1,2-C2,2-C3,
2,58,147,5,79,96,7,28,33,2,10,9,1,4,2,60,133,97,
2,60,139,7,75,93,8,27,33,2,7,7,1,4,4,60,131,93,
3,57,130,5,74,92,6,30,32,0,9,5,1,4,2,58,130,93,
5,46,116,4,68,85,6,30,33,1,8,5,1,4,4,62,126,95,
3,51,121,7,69,85,6,32,33,0,7,7,1,5,3,61,130,97,
3,53,120,5,73,87,6,33,33,1,10,7,1,4,4,65,131,97,
2,53,124,5,71,87,6,33,34,1,9,7,1,5,3,67,132,98,
2,48,117,6,68,84,8,34,33,0,7,6,1,5,2,66,128,95,
2,37,102,6,60,78,8,32,32,2,7,5,1,3,2,64,123,92,
4,35,94,6,53,74,9,28,32,1,7,5,0,3,2,47,103,78,
3,32,80,8,52,71,9,27,29,0,3,3,1,3,1,47,92,77,
2,27,70,4,50,69,6,27,29,1,3,2,1,0,1,48,89,77,
2,29,64,6,50,60,8,26,26,0,3,2,0,2,1,40,87,75,
3,21,62,6,41,60,9,26,28,0,2,0,0,2,1,41,81,64,
1,22,54,4,45,59,9,26,25,0,1,0,0,2,1,30,86,56,
1,17,50,5,47,62,8,26,27,0,2,1,0,0,1,35,76,62,
0,19,52,4,50,63,8,29,29,0,1,3,0,2,1,41,79,74,
2,26,67,4,62,67,8,34,34,2,4,7,1,3,3,47,98,82,
1,42,84,4,80,79,6,36,36,1,7,9,0,3,3,49,106,96,
1,38,77,8,92,87,7,47,40,0,7,9,2,6,6,55,112,102,
1,29,60,7,92,92,6,47,43,1,7,6,1,6,5,55,115,104,
0,16,34,8,87,92,7,49,42,0,3,5,1,7,5,53,120,101,
1,11,26,8,79,89,8,45,41,0,5,3,1,6,5,51,119,102,
1,6,16,6,61,82,7,40,39,0,2,3,2,4,4,47,116,97,
0,5,19,6,53,77,6,34,37,0,3,2,1,4,2,39,112,92,
1,8,23,6,51,71,7,32,33,0,2,2,0,3,2,30,104,84,
0,6,24,5,39,66,8,28,32,0,1,1,0,2,2,27,100,71,
0,7,24,6,46,66,8,31,35,0,1,1,0,4,2,23,99,64,
0,9,23,8,49,62,8,35,32,0,2,1,0,2,1,23,100,59,
0,11,32,5,46,58,8,31,29,0,0,1,0,3,1,16,102,48,
0,11,32,7,45,63,9,32,29,0,3,0,0,3,2,17,103,50,
1,15,38,7,58,65,8,35,32,0,2,1,0,4,2,17,105,56,
1,17,45,6,63,68,9,34,32,0,2,2,0,5,2,14,106,60,
1,16,48,7,60,67,8,35,32,0,3,1,0,4,3,13,108,65,
0,20,46,7,63,68,9,36,31,0,3,2,0,3,2,15,106,71,
1,18,45,8,66,68,10,36,29,0,3,1,0,4,3,10,108,73,
2,18,46,9,66,69,9,33,29,0,2,2,0,4,2,11,105,73,
1,18,46,8,69,68,8,35,30,0,4,4,0,3,3,12,103,74,
1,20,48,8,67,68,11,33,32,0,4,4,0,4,3,13,107,76,
0,19,48,8,69,70,10,35,32,0,4,4,0,3,2,15,109,79,
1,21,54,8,74,71,10,37,34,0,5,5,0,5,3,15,114,81,
1,24,58,9,75,72,10,39,35,0,6,6,0,5,4,14,114,82,
3,26,60,7,77,75,9,38,35,0,8,7,0,4,3,14,115,81,
2,25,61,8,80,75,10,39,36,0,7,6,0,5,4,14,115,81,
1,24,63,7,80,74,9,41,37,0,7,5,0,6,2,17,117,83,
1,26,63,8,79,74,10,42,36,0,5,4,0,5,3,19,117,83,
1,26,64,7,79,74,10,41,36,0,5,4,0,6,3,16,117,83,
0,26,65,8,80,75,9,41,36,0,3,3,0,4,2,18,118,82,
1,28,65,8,78,73,10,42,35,0,5,3,0,6,3,19,118,82,
2,26,65,8,80,73,9,42,35,0,3,3,0,4,2,16,117,84,
1,27,67,7,79,73,9,39,36,0,4,3,0,4,2,20,118,84,
0,29,66,9,77,73,12,41,34,0,4,2,0,5,3,21,118,83,
1,31,66,9,78,73,10,41,34,0,3,1,1,5,3,19,115,80,
2,28,67,8,76,73,9,40,33,0,2,0,0,5,3,23,116,79,
1,29,63,9,75,73,9,39,33,0,3,2,0,4,3,20,115,79,
0,28,66,9,75,69,10,35,26,0,2,2,0,4,3,21,114,81,
0,26,70,7,72,65,8,33,28,0,4,2,0,4,2,18,113,77,
0,32,69,9,70,65,9,32,28,0,3,1,0,3,1,18,113,79,
1,32,73,7,70,66,9,30,29,0,2,2,0,5,2,17,113,81,
0,33,73,8,69,69,8,32,31,0,4,4,0,4,2,17,114,83,
2,32,74,7,70,70,9,33,32,0,3,4,0,5,3,17,116,84,
1,34,77,9,72,70,9,32,34,0,4,5,0,4,3,18,116,84,
1,34,79,7,75,73,8,35,33,0,4,3,0,4,3,18,116,82,
1,35,80,7,75,72,9,35,33,0,5,2,0,5,3,19,118,84,
1,35,79,8,78,72,9,37,33,0,3,2,0,5,3,20,116,81,
2,34,80,7,77,75,11,38,34,0,4,2,0,5,2,21,117,84,
1,34,81,7,77,76,10,36,35,0,4,2,0,5,3,21,118,83,
1,34,79,10,79,75,10,39,36,0,3,2,0,4,3,20,119,84,
2,32,82,9,80,75,10,40,35,0,3,2,0,5,3,20,118,84,
2,34,80,9,81,76,11,39,36,0,4,2,0,5,4,22,116,86,
2,33,80,9,80,76,11,41,35,0,5,2,0,4,2,24,117,85,
2,32,79,9,80,74,10,41,35,0,3,2,0,5,4,26,117,85,
3,34,77,9,78,74,11,39,35,0,2,2,0,5,3,22,115,84,
1,31,70,9,77,72,11,40,36,0,3,0,0,6,3,26,117,84,
2,32,75,9,78,72,12,38,35,0,2,0,0,3,2,24,116,83,
1,31,74,10,79,73,12,39,36,0,2,2,0,4,4,26,115,82,
2,32,75,9,79,73,11,38,36,0,3,0,0,4,2,24,114,82,
3,30,72,9,77,72,12,39,35,0,4,1,0,4,2,24,115,82,
2,30,66,8,75,71,12,39,34,0,2,1,0,2,2,25,112,80,
1,29,67,9,74,72,11,38,32,0,1,1,0,4,2,26,109,80,
2,33,74,8,74,68,11,36,32,0,2,1,0,4,3,16,107,78,
2,36,80,8,74,67,11,36,33,0,3,1,0,3,2,16,103,76,
3,36,79,7,72,69,10,37,32,0,2,1,0,3,2,12,101,74,
2,35,78,8,74,70,9,37,33,0,4,1,0,3,2,9,99,74,
3,36,82,9,75,69,8,37,32,0,2,2,0,3,2,8,98,75,
2,38,86,8,79,70,9,39,34,0,3,3,0,4,3,11,98,77,
2,36,87,9,80,73,9,39,34,0,2,2,0,4,3,10,101,77,
3,39,88,8,81,73,9,40,34,0,3,3,0,4,3,12,101,77,
2,39,83,8,83,73,10,39,34,0,5,2,0,4,3,13,100,78,
3,39,80,7,82,72,11,42,35,0,4,2,0,5,3,13,99,76,
2,35,73,10,86,70,9,41,34,0,2,1,0,4,2,13,97,74,
1,36,73,9,84,70,11,42,35,0,2,1,0,4,3,12,96,76,
0,35,76,10,83,71,11,43,35,0,1,0,0,4,2,11,97,75,
2,34,73,9,81,71,11,42,34,0,1,1,0,4,2,12,98,75,
1,35,71,10,81,69,12,40,33,0,2,0,0,3,2,14,97,77,
1,32,72,9,78,69,10,41,33,0,2,1,0,4,3,14,98,75,
1,33,68,9,79,69,12,42,35,0,0,0,0,3,2,13,98,75,
3,31,66,8,76,68,11,39,33,0,1,0,0,3,2,14,101,75,
1,27,62,9,73,68,11,39,33,0,1,0,0,4,3,13,99,74,
2,27,64,9,73,67,12,38,34,0,2,1,0,5,2,13,97,72,
1,29,66,9,74,68,11,38,32,0,1,1,0,4,2,13,99,75,
3,33,70,9,77,65,11,38,29,0,2,1,0,3,2,9,94,70,
1,33,62,10,75,62,11,40,27,0,2,0,0,2,1,7,88,66,
1,32,60,8,76,62,10,36,25,0,2,1,0,3,2,2,83,65,
0,33,57,7,76,62,10,36,26,0,3,0,0,2,1,1,80,64,
2,33,59,6,74,63,10,36,27,0,0,0,0,2,2,1,78,67,
2,33,72,8,73,64,10,37,29,0,1,2,0,3,2,1,83,68,
3,35,73,8,76,66,10,37,28,0,1,1,0,3,2,3,83,67,
2,30,74,8,69,67,11,35,30,0,2,1,0,2,2,3,79,66,
3,34,76,7,77,68,10,36,31,0,1,0,0,3,3,3,80,66,
1,36,74,6,78,68,10,37,30,0,1,2,0,3,2,1,78,66,
1,35,74,7,77,68,10,37,30,0,2,0,0,3,1,3,76,64,
2,36,71,8,78,64,11,38,29,0,2,2,0,2,2,0,74,61,
2,33,66,8,71,61,11,34,29,0,1,2,0,3,0,0,69,57,
2,27,46,7,64,56,9,33,27,0,1,1,0,2,0,2,63,55,
1,7,12,6,37,44,10,28,25,0,0,0,0,1,0,1,55,47,
0,0,3,3,16,28,7,24,22,0,0,0,0,0,0,0,44,38,
0,0,0,0,3,5,6,12,17,0,0,0,0,0,0,0,31,25,
0,0,0,0,1,0,4,7,10,0,0,0,0,0,0,0,18,11,
0,1,1,0,0,0,1,0,4,0,0,0,0,0,0,0,6,0,
0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,
0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,7,
0,0,0,0,0,0,1,3,6,0,0,0,0,0,0,0,22,17,
1,0,0,0,0,1,3,7,11,0,0,0,0,0,0,2,49,38,
0,0,0,1,2,5,5,20,22,0,0,0,0,0,0,8,74,55,
0,1,1,1,6,9,6,28,27,0,0,0,0,0,1,15,88,63,
0,2,1,1,8,13,6,36,31,0,0,0,0,0,0,28,101,69,
0,2,1,1,13,15,7,41,32,0,0,0,0,0,0,31,107,69,
0,1,1,1,10,14,6,44,33,0,0,0,0,1,0,34,112,64,
0,2,2,1,13,16,7,49,33,0,0,0,0,2,1,39,118,64,
0,2,1,1,14,19,6,50,33,0,0,0,0,3,1,43,120,72,
0,2,2,3,23,25,6,52,32,0,0,0,1,4,2,46,126,74,
0,2,3,4,33,35,8,57,33,0,0,0,0,4,3,50,126,78,
0,3,4,4,38,40,8,55,34,0,0,0,0,5,2,52,127,75,
0,2,4,5,38,41,9,52,33,0,0,0,1,5,3,53,129,79,
0,2,4,4,39,43,9,52,33,0,0,0,2,4,1,52,125,77,
0,3,4,3,37,43,7,51,32,0,0,0,0,4,3,52,125,79,
0,3,6,5,37,41,8,49,32,0,0,0,1,4,2,52,127,80,
0,3,7,5,38,43,8,46,33,0,0,0,2,5,3,55,129,82,
0,1,8,5,43,51,7,50,34,0,0,0,3,6,4,61,133,84,
0,2,8,5,49,60,7,47,34,0,0,0,2,5,3,64,135,90,
0,2,11,6,50,59,8,49,35,0,0,0,2,6,4,65,139,97,
0,4,14,4,49,63,8,52,36,0,0,0,3,6,5,67,142,102,
0,3,22,5,48,73,8,52,39,0,0,0,2,7,5,68,148,108,
0,5,24,6,51,79,10,57,42,0,0,1,4,9,6,78,157,119,
0,3,27,5,53,81,11,62,44,0,0,0,2,9,5,75,162,123,
0,4,31,5,58,84,9,64,46,0,0,0,2,9,7,77,162,122,
0,5,34,5,57,85,8,62,46,0,0,0,3,7,6,74,165,123,
0,6,36,5,57,84,8,60,46,0,0,0,4,8,6,78,162,117,
0,5,27,5,44,71,7,54,41,0,1,0,3,7,4,76,155,106,
0,6,27,4,38,65,6,46,39,0,0,0,1,5,4,63,142,99,
0,5,26,5,42,61,7,45,36,0,0,0,3,5,3,67,139,94,
1,7,26,6,44,60,7,44,35,0,0,0,2,4,3,69,138,95,
0,6,27,5,44,58,8,42,35,0,0,0,1,5,2,68,140,97,
0,7,29,6,46,58,9,42,35,0,0,0,1,6,4,66,141,100,
0,6,23,5,52,56,8,46,35,0,0,0,2,6,4,69,141,94,
0,8,23,5,57,59,10,43,33,0,1,0,3,7,4,73,141,92,
1,5,21,7,57,57,9,44,32,0,0,0,2,6,3,72,142,94,
0,7,21,5,54,56,7,43,33,0,0,0,3,6,4,69,142,94,
0,6,17,6,54,55,8,44,31,0,0,0,3,6,3,70,139,91,
0,4,11,5,56,54,7,43,28,0,0,0,2,4,5,70,135,87,
0,4,7,6,59,55,8,40,27,0,0,0,1,6,4,70,133,86,
0,3,8,7,62,55,8,39,27,0,0,0,2,6,3,67,131,89,
0,3,9,7,60,56,6,40,29,0,0,0,1,5,4,58,132,91,
0,2,8,8,64,59,9,39,27,0,0,0,1,6,4,50,131,88,
0,2,8,9,67,60,9,39,28,0,0,0,1,5,3,40,131,89,
0,3,8,7,64,62,6,38,29,0,0,0,0,5,3,20,129,95,
0,3,9,7,66,65,8,38,28,0,1,2,0,5,3,8,122,95,
0,3,9,8,68,66,8,40,30,0,4,3,0,5,5,4,122,97,
0,4,11,7,77,69,7,42,30,0,5,7,0,6,6,4,125,105,
0,3,12,7,80,75,7,46,31,0,7,9,0,6,7,4,130,111,
0,3,12,8,80,76,8,48,35,0,6,9,0,7,6,7,137,113,
0,4,13,8,82,79,8,50,36,0,7,11,0,7,7,10,141,118,
0,3,14,9,81,79,9,52,36,0,5,5,0,9,6,12,144,118,
0,3,12,9,79,80,10,54,38,0,4,6,0,8,7,23,146,121,
0,4,14,9,86,80,12,52,34,0,4,5,0,9,7,27,149,122,
1,4,15,9,88,80,11,51,37,0,1,0,1,8,6,35,152,122,
0,5,15,8,88,80,11,50,34,0,0,1,0,10,6,36,154,123,
0,4,16,9,87,81,11,48,34,0,2,2,1,9,6,38,156,122,
0,5,14,9,84,82,12,49,35,0,2,1,1,9,7,38,154,124,
1,4,17,10,82,81,11,46,33,0,0,0,0,10,6,32,152,124,
0,5,18,11,82,81,10,49,33,0,0,0,1,7,6,30,148,122,
0,3,16,8,80,79,10,48,32,0,1,1,0,8,7,24,146,121,
1,4,18,9,78,82,10,45,32,0,1,2,0,8,6,22,152,123,
0,3,19,9,83,82,10,48,35,0,0,0,0,9,7,23,154,125,
0,5,19,10,87,84,11,51,33,0,0,0,0,9,8,27,156,127,
0,5,19,8,83,79,11,50,34,0,0,0,0,8,7,28,153,125,
0,4,18,9,75,79,12,49,33,0,0,0,1,9,7,30,153,124,
0,6,17,7,72,75,10,45,33,0,0,0,1,7,6,31,151,122,
0,4,16,5,67,72,10,47,34,0,0,1,0,7,5,33,144,117,
0,3,15,6,64,70,8,45,33,0,0,0,0,6,4,34,135,116,
0,3,15,6,65,72,9,48,34,0,0,0,2,6,6,36,132,123,
0,4,15,8,71,75,10,49,34,0,0,0,1,6,7,41,140,131,
1,6,18,8,78,80,9,53,35,0,0,2,0,9,8,41,144,128,
1,5,18,9,83,80,10,57,34,0,1,1,0,8,7,42,149,133,
0,6,21,9,83,80,11,56,35,0,0,1,0,8,7,44,152,130,
1,6,20,7,79,81,9,52,35,0,1,1,1,9,6,44,149,128,
0,6,22,8,73,78,10,49,34,0,0,1,1,7,6,44,147,125,
0,8,23,8,76,79,8,51,36,0,2,2,1,6,5,43,145,125,
0,7,22,7,71,77,8,46,34,0,0,0,0,7,6,39,135,114,
0,8,20,7,57,72,10,45,35,0,0,0,0,5,4,39,125,96,
0,6,21,5,52,71,7,41,33,0,1,0,0,5,4,41,124,96,
1,6,20,4,55,70,8,38,30,0,0,1,2,4,3,41,127,99,
0,6,21,5,59,72,9,42,29,0,1,0,0,7,5,41,136,110,
1,5,22,8,73,80,9,48,35,0,1,0,1,8,6,43,142,119,
1,7,25,8,81,83,10,55,36,0,0,2,1,9,6,37,150,123,
0,6,29,7,81,84,9,54,37,0,1,0,0,10,7,32,151,120,
1,6,27,9,81,85,11,55,37,0,1,0,1,8,7,36,151,120,
0,6,24,9,77,81,11,52,37,0,1,1,1,8,6,39,145,113,
0,7,22,7,76,81,11,52,36,0,0,0,1,7,5,42,145,107,
0,7,25,8,73,76,10,46,31,0,0,0,1,6,4,40,140,104,
1,5,26,7,56,75,8,41,33,0,0,0,1,6,5,42,139,106,
0,4,23,7,59,74,11,41,34,0,0,0,2,6,4,44,141,107,
0,7,21,7,60,77,9,45,33,0,1,2,1,7,4,45,144,113,
0,4,24,6,66,82,10,44,34,0,1,0,0,9,6,41,152,122,
0,6,32,7,81,85,11,51,40,0,1,1,1,9,8,27,154,124,
0,7,35,8,85,91,11,55,41,0,2,3,2,8,8,36,156,128,
0,7,36,7,90,90,12,57,42,0,1,3,1,9,8,34,158,128,
0,7,32,8,84,87,10,55,40,0,2,3,1,9,7,37,155,123,
0,6,28,8,74,83,10,52,40,0,2,0,0,7,7,35,151,118,
1,7,27,5,70,81,9,48,39,0,1,0,1,7,5,32,141,110,
1,7,24,8,66,74,9,47,38,0,1,0,1,7,3,32,131,101,
0,7,25,7,66,74,9,49,38,0,1,0,1,7,4,30,134,104,
1,7,28,6,73,78,10,50,39,0,1,0,0,8,7,33,143,112,
0,8,29,7,80,82,11,54,40,0,5,4,0,8,7,36,147,115,
0,8,33,7,85,86,11,56,39,0,2,3,2,9,6,36,148,118,
2,9,33,7,85,84,12,55,41,0,3,3,2,9,6,39,148,117,
1,10,29,7,75,79,11,51,40,0,3,4,0,7,5,34,142,111,
0,8,26,7,66,75,10,49,40,0,2,1,0,6,4,31,131,102,
0,7,22,5,47,66,7,39,36,0,1,1,0,4,3,23,118,90,
0,7,20,4,34,59,5,29,29,0,1,0,0,2,3,20,118,92,
0,7,24,3,35,61,5,29,31,0,1,0,0,5,4,24,130,103,
0,6,30,6,66,79,8,40,37,0,2,2,0,7,6,28,146,122,
0,8,49,7,77,96,10,49,41,0,6,6,0,7,8,15,155,133,
0,11,61,7,89,109,9,56,49,0,8,11,0,10,9,21,163,142,
0,14,70,6,93,116,9,59,53,0,10,14,0,12,10,25,173,146,
2,16,78,6,101,121,11,66,58,0,16,19,1,14,13,27,181,159,
1,18,80,6,103,125,11,71,60,0,17,21,2,14,13,41,184,165,
0,17,79,6,109,130,11,75,63,1,17,26,1,15,15,37,196,167,
2,20,85,7,113,133,12,77,64,2,23,29,3,17,15,36,199,175,
1,20,87,8,114,137,12,80,68,1,25,31,3,17,16,48,202,175,
1,23,94,7,116,142,12,80,68,3,28,36,2,17,16,46,200,175,

