A1,A2,A3,B1,B2,B3,C1,C2,C3,2-A1,2-A2,2-A3,2-B1,2-B2,2-B3,2-C1,2-C2,2-C3,
1,1,4,0,0,0,1,1,4,0,1,0,0,0,0,2,45,9,
1,1,3,0,0,0,2,1,5,0,1,0,0,0,0,1,45,10,
1,1,4,0,0,0,2,1,3,0,0,0,0,0,0,1,47,10,
0,0,5,0,0,0,0,2,4,0,2,0,0,0,0,1,49,13,
1,1,5,0,0,0,2,1,4,0,1,0,0,0,0,0,51,11,
1,1,5,0,0,0,0,1,2,0,1,0,0,0,0,3,50,12,
2,2,5,0,1,1,2,1,3,0,0,0,0,0,0,1,53,13,
2,1,4,0,0,0,1,1,3,0,1,0,0,0,0,1,53,14,
2,0,4,0,0,0,2,1,5,0,1,0,0,0,0,1,55,14,
1,2,5,0,0,0,2,1,4,0,1,0,0,0,0,2,59,17,
1,2,6,0,0,0,2,0,2,0,1,0,0,0,0,4,59,18,
0,1,5,0,0,0,2,1,5,0,1,0,0,0,0,3,58,22,
2,3,5,0,0,1,1,1,4,0,0,0,0,0,0,5,55,21,
1,1,6,0,1,0,3,1,3,0,1,0,0,0,0,4,56,19,
1,2,4,0,0,0,3,0,4,0,0,0,0,0,0,5,59,25,
3,0,4,0,0,0,2,1,4,0,1,0,0,0,0,6,58,24,
1,0,4,0,0,0,1,1,4,0,0,0,0,0,0,5,60,25,
3,1,4,0,0,0,2,0,4,0,1,0,0,0,0,7,61,27,
1,2,5,0,0,0,0,1,5,2,2,1,0,0,0,18,67,28,
2,2,4,0,0,0,1,2,4,0,3,1,0,0,0,20,66,30,
2,1,4,0,0,0,1,1,3,0,3,1,0,0,0,23,69,33,
1,3,4,0,0,0,3,2,3,1,3,0,0,0,0,25,73,31,
2,3,4,0,0,0,2,1,4,0,4,0,0,0,0,26,72,34,
0,2,4,0,0,0,1,2,5,0,3,1,0,0,0,26,74,35,
1,2,5,0,0,0,2,3,3,0,3,1,0,0,0,25,76,38,
2,2,4,0,0,0,2,3,5,1,4,0,0,0,0,23,70,34,
1,3,4,0,0,0,1,2,3,0,3,1,0,0,0,6,57,27,
2,2,6,0,0,0,2,2,4,0,0,0,0,0,0,1,46,15,
1,1,5,0,0,0,2,2,4,0,0,0,0,0,0,0,32,2,
2,2,4,0,0,0,1,2,4,0,0,0,0,0,0,0,17,0,
2,1,5,0,0,0,2,0,5,0,0,0,0,0,0,0,15,1,
3,1,5,0,0,0,3,1,3,0,0,0,0,0,0,0,9,1,
2,3,5,0,0,0,2,2,3,0,1,0,0,0,0,0,6,0,
1,1,5,0,0,0,2,1,4,0,1,0,0,0,0,0,3,0,
1,2,4,0,0,0,2,1,4,0,0,0,0,0,0,0,1,0,
1,1,5,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,
1,2,5,0,0,0,2,1,4,0,1,0,0,0,0,0,0,0,
1,1,5,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,
1,2,5,0,0,0,0,1,3,0,2,0,0,0,0,0,0,0,
1,3,5,0,0,0,2,1,4,0,1,0,0,0,0,0,0,0,
1,3,5,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,
1,3,5,0,0,0,2,2,3,0,1,0,0,0,0,0,0,0,
3,1,5,0,0,0,2,1,2,0,2,0,0,0,0,0,0,0,
1,2,5,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,
2,1,6,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,
1,2,3,0,0,0,2,1,2,0,1,0,0,0,0,0,0,0,
1,1,5,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,
1,1,4,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,
1,0,3,0,0,0,1,0,1,0,4,0,0,0,0,0,0,0,
1,0,2,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,
0,0,2,0,0,0,1,0,2,0,3,0,0,0,0,0,0,0,
1,1,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,
0,0,3,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,
0,1,3,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,
1,1,2,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,
1,0,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,
1,0,3,0,0,0,1,0,2,0,4,0,0,0,0,0,0,0,
0,0,1,0,0,0,1,1,3,0,3,0,0,0,0,0,0,0,
0,0,1,0,0,0,2,0,2,0,3,0,0,0,0,0,1,0,
0,0,1,0,0,0,2,1,2,0,3,0,0,0,0,0,0,0,
0,0,0,1,0,0,3,0,2,0,3,0,0,0,0,0,0,0,
0,0,1,0,0,0,3,1,2,0,2,0,0,0,0,0,0,0,
0,1,3,0,0,0,2,1,4,0,3,0,0,0,0,0,0,0,
1,2,2,0,0,0,2,1,4,0,1,0,0,0,0,0,0,0,
3,0,5,0,0,1,3,1,4,0,3,0,0,0,0,0,0,0,
2,2,6,0,0,1,2,2,4,0,2,0,0,0,0,0,0,0,
1,3,7,0,0,0,4,3,6,0,2,0,0,0,0,0,0,0,
3,5,8,0,0,0,5,3,4,0,2,0,0,0,0,0,0,0,
5,7,9,0,0,1,6,5,5,0,2,0,0,0,0,0,0,0,
5,7,10,0,0,0,5,3,5,0,3,0,0,0,0,0,0,0,
7,8,11,0,0,1,8,4,6,0,3,0,0,0,0,0,0,0,
7,11,10,0,0,0,6,7,6,0,3,0,0,0,0,0,0,0,
7,10,10,0,0,1,7,6,5,0,3,0,0,0,0,0,1,0,
8,14,11,0,0,0,8,6,5,0,2,0,0,0,0,0,0,0,
8,12,11,0,0,0,9,6,5,0,3,0,0,0,0,0,0,0,
8,14,12,0,0,0,7,7,5,0,4,0,0,0,0,0,0,0,
8,14,11,0,0,0,8,6,6,0,3,0,0,0,0,0,0,0,
8,14,13,0,0,1,8,7,6,0,4,0,0,0,0,0,1,0,
8,13,12,0,0,0,9,6,5,0,3,0,0,0,0,0,0,0,
9,11,12,0,0,0,7,7,6,0,3,0,0,0,0,0,0,0,
5,8,7,0,1,0,4,3,3,0,4,0,0,0,0,0,0,0,
3,3,7,0,0,0,0,2,5,0,4,0,0,0,0,0,0,0,
1,0,4,0,0,0,1,1,2,0,5,0,0,0,0,0,0,0,
0,0,2,0,0,0,3,1,4,0,3,0,0,0,0,0,0,0,
0,0,2,0,0,0,2,0,2,0,4,0,0,0,0,0,0,0,
1,0,2,0,0,0,2,1,3,0,4,0,0,0,0,0,0,0,
2,0,1,0,0,0,1,0,2,0,4,0,0,0,0,0,0,0,
2,0,2,0,0,0,1,0,1,0,4,0,0,0,0,0,0,0,
1,0,3,0,0,0,1,0,1,0,4,0,0,0,0,0,0,0,
1,1,5,0,0,0,1,0,1,0,4,0,0,0,0,0,0,0,
3,0,7,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,
1,0,4,0,0,0,1,0,2,0,3,0,0,0,0,0,0,0,
1,0,1,0,0,0,1,0,1,0,2,1,0,0,0,0,2,0,
0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,4,0,
0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,8,0,
0,0,0,0,0,0,2,0,3,0,1,0,0,0,0,0,13,1,
0,0,1,0,0,0,4,0,5,0,1,0,0,0,0,0,15,3,
0,0,0,0,0,0,2,1,5,0,0,0,0,0,0,0,16,3,
0,0,2,0,0,1,4,2,4,0,1,0,0,0,0,0,17,4,
0,0,4,0,0,1,2,2,5,0,2,0,0,0,0,0,20,3,
2,2,4,0,0,0,5,3,4,0,0,0,0,0,0,0,22,1,
2,2,7,0,0,0,5,4,6,0,1,0,0,0,0,0,23,2,
2,4,7,0,0,0,5,2,4,0,2,0,0,0,0,0,26,5,
3,4,6,0,1,1,4,3,5,0,1,0,0,0,0,0,29,4,
4,4,9,0,0,1,5,4,5,0,1,0,0,0,0,0,34,4,
3,5,8,0,1,2,5,5,4,0,1,0,0,0,0,0,38,8,
3,5,9,0,0,1,6,4,5,0,1,0,0,0,0,0,42,11,
4,8,9,1,1,2,5,5,6,0,1,0,0,0,0,1,43,10,
4,6,9,1,2,1,6,4,4,0,0,0,0,0,0,0,48,15,
4,6,7,0,1,0,6,5,5,0,0,0,0,0,0,2,51,19,
4,6,7,0,2,0,5,5,5,0,1,0,0,0,0,3,55,20,
4,6,8,0,0,1,6,4,6,0,1,0,0,0,0,6,53,25,
5,5,9,1,1,0,6,7,5,0,0,0,0,0,0,5,55,23,
4,7,10,1,1,1,6,6,5,0,1,0,0,0,0,6,59,28,
4,7,11,1,0,2,8,6,5,0,0,0,0,0,0,8,60,31,
5,7,9,1,2,1,6,7,6,0,0,0,0,0,0,7,62,31,
4,7,8,1,1,1,8,7,6,0,0,0,0,0,0,9,63,30,
4,7,9,1,0,3,7,7,7,0,1,0,0,0,0,7,65,28,
6,6,9,0,1,2,9,6,7,0,0,0,0,0,0,7,64,29,
4,6,9,1,1,2,8,5,7,0,1,0,0,0,0,8,66,32,
5,8,11,1,0,0,9,7,6,0,1,1,0,0,0,6,67,31,
7,6,11,0,0,2,7,5,6,0,0,0,0,0,0,6,69,32,
4,7,10,0,0,2,6,6,7,0,0,0,0,0,0,9,67,31,
5,8,10,1,1,3,7,6,6,0,1,0,0,0,0,8,68,32,
5,8,10,1,1,1,7,6,5,0,1,0,0,0,0,9,65,32,
6,8,10,1,0,2,7,5,6,0,0,0,0,0,0,8,65,33,
6,8,10,0,1,1,6,6,5,0,2,0,0,0,0,7,65,30,
4,7,10,1,1,2,7,5,5,0,1,0,0,0,0,5,55,23,
2,4,8,0,2,0,3,3,4,0,0,0,0,0,0,1,49,12,
2,1,8,0,0,0,0,2,3,0,1,0,0,0,0,0,39,3,
0,2,6,0,0,1,2,2,2,0,0,0,0,0,0,0,30,3,
0,1,7,0,0,0,0,0,4,0,0,0,0,0,0,0,23,1,
1,0,3,0,0,0,2,0,4,0,0,0,0,0,0,0,18,0,
0,0,2,0,0,0,2,2,4,0,0,0,0,0,0,0,16,1,
1,1,2,0,0,0,2,1,2,0,1,0,0,0,0,0,14,3,
1,0,2,0,0,0,2,0,2,0,1,0,0,0,0,0,12,2,
0,0,3,0,0,0,2,1,3,0,1,1,0,0,0,0,10,0,
2,0,3,0,0,0,1,0,2,0,1,0,0,0,0,0,8,0,
1,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,6,0,
2,1,1,0,0,0,2,0,1,0,2,0,0,0,0,0,6,1,
3,1,2,0,0,0,1,0,2,0,0,0,0,0,0,0,3,0,
2,1,3,0,0,0,1,0,2,0,2,0,0,0,0,0,1,0,
2,0,3,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,
3,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,
3,1,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,
2,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
2,1,0,0,0,0,1,1,2,0,3,0,0,0,0,0,0,0,
1,0,1,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,
1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,
0,0,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,
0,1,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,
2,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
1,2,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,
3,2,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,
3,3,8,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,
4,2,8,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,
1,1,7,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,
1,0,5,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,
1,0,0,0,1,0,1,0,1,0,3,0,0,0,0,0,1,1,
0,0,0,0,0,0,2,0,2,0,4,0,0,0,0,0,2,0,
1,0,0,0,0,0,2,0,2,0,5,0,0,0,0,0,3,0,
0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,7,0,
0,0,0,0,0,0,1,0,3,0,3,0,0,0,0,0,6,0,
0,0,0,0,0,0,3,0,4,0,2,0,0,0,0,0,12,0,
0,0,0,0,0,0,4,0,2,0,1,0,0,0,0,0,12,0,
1,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,12,1,
1,1,1,0,0,0,3,1,4,0,1,0,0,0,0,0,16,0,
0,1,4,0,0,0,4,3,3,0,1,0,0,0,0,0,16,2,
1,1,3,0,0,0,4,3,5,0,1,0,0,0,0,0,19,3,
2,1,3,0,0,0,4,2,3,0,2,0,0,0,0,0,21,1,
2,1,5,0,0,1,4,1,4,0,1,0,0,0,0,0,25,2,
1,1,5,1,0,0,4,3,5,0,2,0,0,0,0,0,23,4,
3,2,6,0,0,0,5,3,4,0,2,0,0,0,0,0,26,2,
2,3,6,0,1,0,4,2,4,0,2,0,0,0,0,0,27,4,
3,3,7,0,0,1,5,3,5,0,2,0,0,0,0,0,32,5,
3,3,7,0,0,0,7,3,5,0,1,0,0,0,0,0,33,4,
2,3,7,0,0,0,7,4,5,0,0,0,0,0,0,0,35,4,
4,5,7,0,0,0,6,4,6,0,0,0,0,0,0,0,35,8,
4,3,6,0,0,1,6,4,6,0,2,0,0,0,0,0,37,7,
4,4,8,0,0,0,5,4,6,0,1,0,0,0,0,0,37,9,
3,4,8,0,0,1,5,4,6,0,3,0,0,0,0,0,38,11,
5,4,8,0,0,0,5,4,5,0,2,0,0,0,0,0,37,8,
3,4,7,0,1,2,6,5,4,0,2,0,0,0,0,0,37,6,
2,4,8,1,1,1,6,4,4,0,3,0,0,0,0,0,35,5,
3,4,8,1,0,0,4,3,6,0,1,0,0,0,0,0,34,2,
2,4,7,0,0,0,3,4,5,0,1,0,0,0,0,0,29,3,
3,3,9,0,0,2,4,3,4,0,1,0,0,0,0,0,29,3,
2,2,9,0,0,0,4,4,5,0,1,0,0,0,0,0,28,4,
4,3,9,0,0,1,4,3,5,0,2,0,0,0,0,0,29,4,
4,5,9,0,0,0,3,2,6,0,0,0,0,0,0,0,28,5,
2,3,8,0,0,0,3,3,5,0,2,0,0,0,0,0,28,4,
3,3,8,0,0,1,4,2,5,0,1,0,0,0,0,0,24,3,
3,3,8,0,0,1,3,2,5,0,1,0,0,0,0,0,22,3,
4,3,7,0,0,1,4,3,4,0,1,0,0,0,0,0,18,2,
2,2,7,0,0,1,4,3,5,0,0,0,0,0,0,0,14,0,
3,2,6,0,0,1,4,0,3,0,1,0,0,0,0,0,10,0,
1,3,3,0,0,0,3,1,4,0,1,0,0,0,0,0,4,0,
1,1,4,0,0,0,3,1,4,0,1,0,0,0,0,0,1,0,
0,0,3,0,0,0,2,0,3,0,2,0,0,0,0,0,0,0,
2,0,2,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,
2,0,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,
0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,
1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,
1,0,1,0,0,0,2,0,2,0,3,0,0,0,0,0,0,0,
2,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
1,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
2,1,5,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,
3,2,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,
1,0,5,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,
0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,
0,0,1,0,0,0,2,0,1,0,3,0,0,0,0,0,0,0,
0,0,1,0,0,0,3,0,1,0,2,1,0,0,0,0,0,0,
1,0,1,0,0,0,2,1,2,0,3,0,0,0,0,0,5,0,
1,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,8,1,
1,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,10,2,
1,0,1,0,0,0,2,1,3,0,0,0,0,0,0,0,15,3,
1,0,0,0,0,0,4,2,2,0,1,0,0,0,0,0,21,2,
0,0,0,0,0,0,2,1,4,0,2,0,0,0,0,0,22,3,
0,0,2,0,0,0,3,0,3,0,1,0,0,0,0,0,23,3,
0,0,0,0,0,0,3,0,3,0,1,0,0,0,0,0,23,5,
0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,32,4,
0,0,1,0,0,0,3,2,2,0,1,0,0,0,0,0,33,7,
0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,0,36,7,
0,0,0,0,0,0,3,2,4,0,2,1,0,0,0,0,41,7,
0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,1,41,8,
0,1,0,0,0,0,2,3,2,0,0,0,0,0,0,1,43,11,
0,0,1,0,0,0,2,3,3,0,0,0,0,0,0,1,44,10,
0,0,1,0,0,0,1,3,3,0,0,0,0,0,0,3,48,12,
0,1,1,0,0,0,2,2,3,0,0,0,0,0,0,3,49,15,
1,0,1,0,0,0,3,2,4,0,1,0,0,0,0,2,50,13,
1,0,1,0,1,0,3,2,5,0,0,0,0,0,0,4,50,13,
1,0,0,0,1,0,3,3,3,0,0,0,0,0,0,3,50,15,
0,0,1,0,0,0,3,3,3,0,1,0,0,0,0,5,50,14,
0,0,0,0,0,0,3,2,4,0,0,0,0,0,0,4,52,15,
1,0,0,0,0,0,2,2,3,0,0,0,0,0,0,5,49,13,
0,0,1,0,0,1,3,3,2,0,0,0,0,0,0,4,52,16,
0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,3,53,15,
0,0,0,0,0,0,3,1,5,0,1,0,0,0,0,5,54,15,
1,0,0,0,0,0,2,0,3,0,0,0,0,0,0,4,52,16,
0,0,1,0,0,0,4,3,6,0,1,0,0,0,0,6,53,15,
0,1,3,0,0,0,3,2,4,0,1,0,0,0,0,4,51,16,
2,1,5,0,0,1,3,0,4,0,0,0,0,0,0,5,53,15,
2,2,8,0,0,1,4,3,3,0,1,0,0,0,0,3,52,14,
2,3,7,0,0,1,4,2,6,0,1,0,0,0,0,3,53,13,
4,3,7,0,1,2,5,4,5,0,1,0,0,0,0,4,54,12,
4,5,8,1,0,1,3,4,3,0,1,0,0,0,0,2,53,12,
5,6,7,1,0,2,6,3,5,0,0,0,0,0,0,3,52,13,
4,5,9,1,1,0,5,3,5,0,0,0,0,0,0,3,52,13,
5,5,8,1,0,0,6,4,5,0,1,0,0,0,0,2,53,13,
5,4,9,1,1,0,8,5,5,0,2,0,0,0,0,0,49,12,
4,7,7,1,0,0,6,6,5,0,1,0,0,0,0,0,46,12,
4,7,9,1,1,2,6,5,6,0,1,0,0,0,0,0,37,8,
3,3,8,1,1,1,6,4,5,0,1,0,0,0,0,0,24,2,
2,5,8,0,0,1,5,4,5,0,0,0,0,0,0,0,16,2,
2,3,8,1,2,1,4,4,4,0,0,0,0,0,0,0,11,1,

