A1,A2,A3,B1,B2,B3,C1,C2,C3,2-A1,2-A2,2-A3,2-B1,2-B2,2-B3,2-C1,2-C2,2-C3,
9,15,15,3,5,5,3,3,4,11,21,18,0,0,0,10,20,13,
9,16,17,3,7,8,5,6,5,16,24,20,0,0,0,11,22,10,
10,18,18,5,7,9,5,5,5,14,24,19,0,0,0,12,23,12,
6,18,19,4,9,8,4,7,7,16,27,18,0,0,0,12,23,11,
7,18,19,5,12,11,5,6,4,17,31,19,0,0,0,13,28,11,
7,19,19,5,14,12,3,8,6,18,34,25,0,0,0,14,32,18,
7,21,20,6,15,14,4,9,6,17,38,28,0,0,0,13,33,18,
6,21,18,7,19,15,4,10,8,18,41,29,0,0,0,15,36,20,
5,21,20,8,21,17,5,11,9,17,44,32,0,0,0,18,38,20,
5,19,21,7,21,17,6,11,9,19,46,36,0,0,0,16,38,22,
7,21,21,7,24,18,6,13,10,19,47,34,0,0,0,17,41,24,
3,24,22,8,24,18,6,13,9,19,48,36,0,0,0,17,41,24,
6,22,22,8,24,19,7,13,9,20,50,38,0,0,0,18,41,25,
7,23,23,8,25,20,6,12,10,19,49,37,0,0,0,17,43,26,
5,24,23,7,26,20,6,14,10,17,52,39,0,0,1,17,45,26,
5,23,23,8,26,20,7,16,12,17,51,40,0,0,0,17,46,27,
5,27,26,8,30,22,6,15,11,18,55,45,0,0,1,17,46,31,
5,27,29,7,28,21,6,16,12,21,58,44,0,1,0,20,48,31,
6,31,30,8,31,21,7,18,13,21,58,47,0,0,0,22,48,31,
7,34,30,8,32,22,6,18,12,23,61,50,0,1,0,22,50,32,
5,30,31,8,30,22,8,18,14,24,65,49,0,2,1,23,50,31,
7,34,31,9,33,22,7,19,12,22,66,50,0,1,0,24,53,34,
8,34,32,8,32,23,8,19,13,25,66,52,1,1,1,25,54,33,
7,35,33,8,34,21,7,21,14,25,65,51,1,1,0,26,53,33,
5,35,32,7,34,22,6,18,13,25,68,50,0,1,1,25,54,33,
6,35,34,9,33,23,7,20,12,27,68,50,1,0,1,28,53,34,
7,36,34,10,35,25,7,20,13,26,69,52,0,2,1,30,55,34,
7,37,33,9,34,25,7,21,14,26,70,53,0,3,1,28,56,36,
7,38,33,8,35,24,6,20,13,27,72,53,0,1,1,30,58,35,
7,38,33,8,35,23,8,21,14,29,72,54,0,1,0,30,58,36,
8,37,34,10,36,24,8,22,14,29,71,55,0,1,1,30,58,35,
7,38,35,11,38,25,7,20,13,28,71,50,1,2,1,26,57,33,
7,38,31,10,35,23,8,20,13,24,63,42,0,0,0,18,48,26,
3,23,23,9,26,18,6,16,10,20,43,23,0,0,0,14,35,18,
5,15,16,6,17,13,6,11,7,14,20,9,0,0,0,13,25,10,
3,12,15,4,10,10,5,6,5,11,11,4,0,0,0,8,15,5,
4,7,8,3,4,4,3,2,2,5,8,1,0,0,0,4,8,3,
5,0,6,0,0,0,1,0,2,3,5,0,0,0,0,3,4,1,
2,1,4,0,0,1,0,1,2,3,4,0,0,0,0,0,3,0,
2,0,2,0,0,1,3,1,0,4,6,0,0,0,0,0,1,0,
2,0,3,0,0,1,1,0,0,2,6,0,0,0,0,0,2,0,
1,1,4,0,0,0,3,0,1,0,4,1,0,0,0,0,2,0,
1,1,1,0,0,0,2,1,3,4,6,0,0,0,0,1,1,0,
2,2,3,0,0,0,2,1,3,4,7,0,0,0,0,0,1,0,
2,2,3,0,0,0,2,0,2,2,6,1,0,0,0,0,1,0,
2,0,5,0,0,1,2,1,2,2,4,1,0,0,0,1,3,0,
2,2,3,0,0,1,2,1,1,2,5,0,0,0,0,0,3,1,
3,0,2,0,0,1,1,1,1,1,6,1,0,0,0,1,2,0,
3,0,3,0,0,0,2,0,1,1,5,0,0,0,0,0,2,1,
2,1,4,0,0,1,1,0,1,3,7,2,0,0,0,0,2,0,
4,1,3,0,0,0,2,0,2,3,4,0,0,0,0,0,2,0,
2,0,4,0,0,1,2,0,3,4,4,1,0,0,0,2,4,1,
0,1,3,0,0,2,1,0,2,3,4,1,0,0,0,2,4,0,
2,0,4,0,0,1,2,1,3,4,4,0,0,0,0,2,3,0,
2,0,2,0,0,1,2,0,3,2,4,0,0,0,0,1,3,0,
2,0,3,0,0,0,2,0,2,2,4,0,0,0,0,1,4,1,
2,1,3,0,0,1,2,1,2,2,3,0,0,0,0,1,3,1,
2,1,4,0,0,1,3,1,2,3,4,0,0,0,0,1,3,0,
0,1,2,0,0,2,2,1,3,2,5,0,0,0,0,0,5,0,
2,1,3,0,0,0,3,0,3,0,3,1,0,0,0,1,4,2,
0,0,2,0,0,0,4,0,3,1,3,0,0,0,0,1,2,1,
1,0,0,0,0,0,5,1,3,3,3,0,0,0,0,0,3,0,
1,0,2,0,0,0,3,1,2,0,4,0,0,0,0,0,4,1,
1,4,3,0,1,1,3,3,2,0,5,3,0,0,0,1,5,2,
1,5,4,2,1,2,4,3,4,3,5,0,0,0,0,3,5,3,
5,6,5,0,1,2,4,2,3,2,5,2,0,0,0,2,5,5,
3,7,6,1,3,2,4,3,2,1,6,3,0,0,0,1,7,4,
5,7,6,2,3,5,4,2,4,3,6,0,0,0,0,3,7,3,
5,9,8,2,3,3,4,4,3,4,9,2,0,0,0,3,7,3,
5,8,7,4,5,6,4,3,3,6,9,3,0,0,0,5,9,4,
7,10,8,4,4,5,5,3,3,7,13,8,0,0,0,6,12,7,
6,10,12,4,7,8,3,4,3,9,17,10,0,0,0,7,13,6,
7,13,15,4,7,7,3,3,3,12,25,13,0,0,0,9,17,10,
5,15,19,5,6,9,4,2,4,14,33,23,0,0,0,11,23,12,
7,17,18,5,9,9,6,10,6,17,41,36,0,0,0,12,26,16,
6,19,17,4,10,9,5,11,8,18,47,44,0,1,0,14,32,21,
4,18,21,6,16,16,6,14,12,23,56,52,0,0,0,24,41,27,
5,22,24,4,21,16,7,17,13,26,63,64,0,1,0,32,46,32,
5,25,27,5,19,18,9,20,14,28,72,74,0,0,1,40,54,35,
3,28,26,5,26,22,8,23,17,32,83,85,0,0,1,51,61,43,
5,29,32,8,34,26,9,27,20,37,97,90,1,2,2,56,70,43,
6,36,34,9,37,29,10,31,21,42,108,97,0,4,3,63,76,49,
7,41,38,10,43,32,11,34,23,44,115,104,1,3,3,66,78,52,
7,45,38,9,47,34,11,36,24,44,121,107,2,5,3,70,85,55,
5,46,41,10,49,36,12,39,24,46,125,114,1,5,4,73,91,59,
8,49,44,12,48,34,11,39,25,45,124,112,2,6,4,73,93,58,
8,51,45,12,49,38,13,38,25,47,124,112,3,6,4,74,91,59,
8,54,44,14,50,35,13,38,25,47,122,109,2,5,3,72,90,59,
7,52,46,13,47,34,12,36,24,46,118,102,1,6,3,67,88,57,
7,48,43,11,44,34,12,32,22,44,112,94,2,3,2,60,82,52,
7,49,42,10,42,32,12,35,20,41,108,87,0,3,2,55,78,50,
6,46,39,9,38,28,11,31,20,40,104,82,0,2,1,47,75,48,
7,44,37,8,36,24,10,29,20,41,101,80,1,2,1,48,75,47,
7,41,40,7,32,25,11,26,18,40,97,74,0,3,1,45,68,43,
6,40,37,7,33,26,10,26,17,37,92,66,0,2,0,39,64,39,
5,32,30,6,25,19,6,19,14,28,72,47,0,1,0,31,50,28,
3,25,23,4,18,16,8,16,9,22,46,26,0,0,0,20,36,18,
5,13,18,5,15,14,5,10,8,12,24,15,0,0,0,11,30,14,
5,9,14,4,10,9,3,6,4,9,13,7,0,0,0,8,20,8,
3,6,9,4,8,7,1,3,4,8,12,4,0,0,0,7,16,6,
2,5,8,2,2,6,4,3,5,5,9,4,0,0,0,5,11,4,
1,0,4,1,0,1,3,0,3,3,8,2,0,0,0,4,8,2,
3,1,3,0,0,0,2,0,3,5,6,2,0,0,0,0,8,3,
4,0,2,0,0,3,3,0,1,6,10,2,0,0,0,4,10,2,
3,2,3,0,0,1,3,0,3,7,8,2,0,0,0,4,10,3,
1,2,2,1,1,2,1,0,2,6,11,9,0,0,0,7,15,7,
2,2,4,0,1,2,5,1,2,11,16,26,0,0,0,8,15,10,
2,2,2,1,0,1,4,1,4,15,23,45,0,0,0,11,17,13,
2,1,3,1,1,2,4,2,3,21,32,65,0,0,0,11,18,13,
2,2,4,0,0,3,4,1,2,28,39,80,0,0,0,14,20,17,
3,0,5,1,0,2,5,1,4,30,48,97,0,0,0,15,22,17,
2,0,4,1,0,4,3,0,2,40,51,101,0,0,0,13,21,20,
1,1,3,0,1,1,4,0,3,45,59,108,0,0,0,15,20,22,
3,2,5,0,0,3,3,0,4,48,65,112,0,0,0,15,24,20,
1,3,4,0,0,1,4,0,3,51,76,119,0,0,0,14,24,23,
2,2,4,0,0,0,2,3,4,52,81,125,0,0,0,15,27,24,
0,2,5,0,0,3,3,1,4,59,88,128,0,0,0,15,28,27,
2,2,4,1,1,3,4,2,4,59,95,134,0,0,0,16,31,29,
2,3,5,2,2,3,4,2,5,63,100,136,0,1,0,15,33,31,
1,2,6,2,1,4,3,3,5,63,104,141,0,0,0,15,36,32,
1,4,6,1,1,4,4,3,4,67,106,143,0,0,0,16,39,35,
2,3,5,0,1,4,5,2,5,64,113,147,0,0,0,17,43,36,
1,4,7,2,2,3,5,3,5,68,118,147,0,0,0,18,44,36,
2,3,6,0,0,3,2,3,5,69,123,151,0,0,0,19,47,38,
2,2,7,1,1,3,3,1,4,70,124,150,0,0,0,19,48,38,
2,3,5,1,0,3,2,3,4,70,127,150,0,0,0,19,48,38,
2,3,4,3,1,4,4,2,3,69,127,151,0,0,0,19,52,39,
1,2,6,3,1,4,4,1,4,70,129,151,0,0,0,19,51,40,
2,4,5,0,2,3,6,4,4,72,132,153,0,0,0,20,53,41,
2,4,7,1,2,3,5,3,5,73,134,153,0,0,0,20,54,40,
3,4,7,2,1,4,3,3,4,73,135,152,0,0,0,19,55,42,
3,4,6,3,2,3,3,2,4,77,136,153,0,0,0,18,57,43,
3,4,5,3,3,4,4,4,5,75,128,145,0,0,0,18,52,40,
2,3,4,1,2,5,5,2,3,64,99,121,0,0,0,15,36,29,
2,2,4,2,2,4,5,2,5,51,59,78,0,0,0,11,22,17,
1,1,5,1,0,2,4,1,4,33,26,27,0,0,0,10,15,9,
2,1,4,0,0,0,4,0,2,20,14,13,0,0,0,7,10,5,
2,3,5,0,0,2,4,1,1,13,9,4,0,0,0,7,8,2,
2,1,3,1,0,2,1,0,2,11,5,1,0,0,0,7,3,2,
2,3,3,0,0,1,1,1,2,7,5,1,0,0,0,4,4,0,
3,3,4,1,1,1,0,0,2,6,3,1,0,0,0,3,2,0,
2,0,4,1,0,0,3,0,2,5,4,0,0,0,0,2,1,1,
2,1,4,2,0,0,4,0,4,2,3,0,0,0,0,0,1,0,
2,5,6,1,2,3,5,3,4,5,2,4,0,0,0,1,0,0,
4,7,9,3,4,4,4,3,3,4,3,1,0,0,0,1,0,0,
8,9,10,3,4,5,5,2,5,4,3,2,0,0,0,0,0,0,
9,17,20,3,4,4,6,2,4,4,2,2,0,0,0,0,1,1,
15,22,27,6,4,7,6,3,3,4,3,3,0,0,0,1,1,0,
17,38,36,5,8,9,5,4,5,4,3,2,0,0,0,0,2,0,
18,42,38,6,13,11,4,5,5,5,5,2,0,0,0,0,0,0,
19,54,44,10,15,14,6,7,6,4,4,2,0,0,0,0,0,0,
23,60,49,14,19,19,7,7,6,5,4,3,0,0,0,0,0,0,
21,63,56,17,24,23,7,8,8,5,3,1,0,0,0,0,0,0,
23,71,61,20,31,28,6,10,8,4,3,1,0,0,0,1,0,0,
20,78,65,23,36,33,5,11,8,3,5,1,0,0,0,0,0,0,
20,80,73,25,39,35,7,12,10,3,2,2,0,0,0,0,0,0,
22,82,73,25,40,36,9,14,13,4,3,2,0,0,0,1,1,0,
21,87,75,26,48,40,10,14,13,4,3,2,0,0,0,1,0,0,
21,87,77,27,49,42,10,14,14,3,4,0,0,0,0,1,1,0,
20,87,80,25,49,43,11,16,13,2,3,1,0,0,0,1,1,0,
20,89,80,26,51,42,10,14,13,2,3,3,0,0,0,2,1,0,
20,90,79,25,51,43,9,16,13,6,4,3,0,0,0,1,1,2,
16,77,62,22,45,36,6,12,9,6,4,2,0,0,0,0,1,0,
11,34,32,13,23,21,6,6,6,6,2,1,0,0,0,1,2,0,
7,18,18,8,9,10,3,5,4,6,3,1,0,0,0,1,0,0,
5,7,7,2,3,3,3,0,1,3,4,1,0,0,0,0,1,0,
5,4,3,2,0,2,1,1,3,1,4,2,0,0,0,0,1,0,
1,1,1,0,0,1,3,2,2,4,3,1,0,0,0,0,0,0,
0,0,2,0,0,0,0,0,1,3,5,1,0,0,0,0,1,0,
1,0,1,0,0,0,0,0,2,3,3,0,0,0,0,0,1,0,
0,0,3,0,0,0,0,1,1,3,5,0,0,0,0,0,1,0,
1,0,2,0,0,0,2,0,1,3,5,1,0,0,0,1,1,0,
0,0,3,0,0,1,0,0,1,3,5,0,0,0,0,0,0,0,
0,0,3,0,0,0,0,0,1,3,4,0,0,0,0,0,2,0,
1,2,4,0,0,1,0,0,0,2,3,1,0,0,0,2,5,2,
0,1,6,0,0,1,0,0,1,0,3,0,0,0,0,3,6,3,
1,2,4,0,0,0,0,0,2,2,2,1,0,0,0,3,5,3,
1,2,5,0,0,0,0,0,0,1,2,0,0,0,0,4,7,4,
1,2,5,0,0,0,0,0,1,1,1,1,0,0,0,5,9,7,
1,1,5,0,0,0,0,0,2,3,3,0,0,0,0,7,11,8,
2,2,6,0,0,1,1,0,2,4,3,2,0,0,0,9,12,8,
3,1,4,0,0,0,1,0,3,5,3,1,0,0,0,10,14,10,
2,1,4,0,0,0,0,0,1,4,2,3,0,0,0,10,15,13,
2,0,5,0,0,0,1,0,1,5,5,4,0,0,0,10,15,15,
2,0,5,0,0,0,2,0,1,0,5,3,0,0,0,0,17,13,
2,1,5,0,0,0,0,0,1,0,4,3,0,0,0,0,16,10,
1,1,4,0,0,0,1,0,2,0,2,1,0,0,0,0,11,6,
2,1,5,0,0,0,1,0,1,0,0,1,0,0,0,0,5,4,
1,0,4,0,0,0,1,0,2,0,1,0,0,0,0,0,4,0,
1,1,5,0,0,0,1,0,1,0,2,1,0,0,0,0,0,1,
1,0,5,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,
2,1,4,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,
2,0,5,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,
1,0,6,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,
1,2,5,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,
0,0,4,0,0,0,0,0,2,0,3,1,0,0,0,0,0,1,
1,0,4,0,0,1,1,0,2,0,2,1,0,0,0,0,1,0,
2,1,5,0,0,0,1,0,1,0,2,0,0,0,0,0,2,0,
1,0,5,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,
4,1,5,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,
1,1,7,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,
1,0,6,0,0,0,1,0,1,0,3,0,0,0,0,0,1,0,
1,0,7,0,0,0,2,0,3,0,3,1,0,0,0,0,0,0,
2,0,8,0,0,0,1,0,1,0,4,0,0,0,0,0,0,0,
1,0,6,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,
1,0,4,0,0,0,0,0,0,2,3,1,0,0,0,0,1,0,
1,0,6,0,0,0,0,0,1,0,3,2,0,0,0,0,0,0,
1,1,6,0,0,0,0,0,1,2,2,1,0,0,0,0,1,0,
1,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,
3,0,8,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,
1,0,6,0,0,1,0,0,1,0,3,1,0,0,0,0,1,0,
1,0,7,0,0,1,0,0,0,0,3,1,0,0,0,0,1,0,
1,0,8,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,
1,1,7,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,
1,1,7,0,0,0,0,0,1,0,2,1,0,0,0,0,2,0,
1,0,7,0,0,1,1,0,1,0,2,0,0,0,0,0,1,0,
2,0,6,0,0,1,0,0,1,0,3,0,0,0,0,0,5,2,
1,1,8,0,0,0,0,0,1,1,2,0,0,0,0,1,9,5,
1,0,7,0,0,0,0,0,1,0,3,0,0,0,0,0,13,7,
2,0,7,0,0,1,1,0,1,0,5,1,0,0,0,4,18,11,
3,0,7,0,0,0,1,0,0,2,4,0,0,0,0,4,21,13,
2,1,7,0,0,0,1,0,2,2,5,3,0,0,0,7,23,11,
1,1,7,0,0,1,1,0,1,1,6,3,0,0,0,6,25,14,
1,0,6,0,0,1,0,0,0,2,6,4,0,0,0,8,27,14,
1,0,6,0,0,0,2,0,1,4,7,4,0,0,0,8,27,15,
1,0,6,0,0,1,0,0,1,3,7,3,0,0,0,7,28,15,
3,0,6,0,0,0,1,0,3,2,7,3,0,0,0,7,27,15,
2,1,5,0,0,1,0,0,3,0,7,3,0,0,0,0,21,13,
0,1,5,0,0,2,0,1,2,0,5,2,0,0,0,0,15,9,
2,1,5,0,0,1,1,0,0,0,3,2,0,0,0,0,8,5,
2,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,
3,0,5,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,
2,0,6,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,
2,0,5,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,
3,0,5,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,
2,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
2,1,6,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,
3,0,7,1,0,0,1,0,2,1,2,1,0,0,0,0,1,0,
3,2,8,0,0,0,1,0,2,1,3,0,0,0,0,0,0,0,
3,0,8,0,0,1,0,0,2,1,2,1,0,0,0,0,1,0,
2,1,8,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,
2,0,7,0,0,2,2,0,0,0,3,0,0,0,0,0,1,0,
2,1,4,0,1,2,0,0,1,1,2,0,0,0,0,0,1,0,
2,1,3,1,0,1,0,0,1,1,3,0,0,0,0,0,0,0,
2,0,3,2,2,3,0,0,1,0,3,0,0,0,0,0,0,0,
0,2,5,1,2,3,1,3,4,0,4,0,0,0,0,0,0,0,
2,6,6,0,4,5,0,4,3,2,3,0,0,0,0,0,0,0,
3,6,8,2,5,8,0,4,4,1,2,0,0,0,0,0,0,0,
2,9,11,2,6,9,1,8,7,0,3,0,0,0,0,0,0,0,
3,11,8,4,9,8,4,9,7,0,2,0,0,0,0,0,1,0,
4,12,10,7,10,9,4,12,9,1,4,0,0,0,0,0,0,0,
4,11,11,8,11,7,7,14,9,1,2,0,0,0,0,0,0,0,
5,13,12,7,10,8,8,16,10,0,2,0,0,0,0,0,1,0,
5,13,13,9,12,11,9,16,10,1,1,0,0,0,0,0,2,0,
5,14,10,9,14,10,8,17,10,0,3,0,0,0,0,0,1,0,
6,12,11,9,11,10,6,15,10,1,2,0,0,0,0,0,1,0,
4,12,12,7,9,9,7,13,10,1,3,0,0,0,0,0,1,0,
4,9,11,3,7,6,5,9,7,0,2,0,0,0,0,0,1,0,
2,10,9,0,2,1,3,6,5,0,2,0,0,0,0,0,1,0,
2,7,8,0,0,2,1,1,4,0,2,0,0,0,0,0,1,0,
0,1,5,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,
1,1,4,0,0,2,1,0,2,0,3,0,0,0,0,0,0,0,
1,1,4,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,
2,0,5,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,
1,1,5,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,
0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,
2,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,

