A1,A2,A3,B1,B2,B3,C1,C2,C3,
192,881,133,110,276,85,45,101,92,
194,883,131,111,275,87,43,101,92,
198,883,130,113,276,87,44,101,92,
202,882,132,114,279,87,45,101,93,
194,879,133,112,278,89,44,101,92,
198,880,132,112,279,89,45,102,94,
193,881,127,111,274,86,45,101,92,
187,883,131,110,274,87,43,100,92,
188,885,131,110,276,87,44,101,93,
194,885,131,112,278,87,43,100,93,
192,885,132,112,279,89,43,102,93,
201,886,129,114,279,85,45,101,92,
182,883,124,109,270,82,43,98,91,
180,884,126,107,270,85,42,99,91,
184,887,130,110,273,85,44,100,94,
178,887,131,107,274,85,43,101,94,
174,887,133,107,276,86,43,102,94,
183,889,136,110,279,90,45,103,96,
194,892,134,112,282,91,45,102,96,
195,891,137,115,280,92,45,103,95,
192,891,136,111,277,90,44,103,95,
195,891,137,112,280,89,45,105,95,
199,894,136,113,283,92,46,105,96,
200,893,132,114,285,88,46,103,95,
200,893,134,117,287,88,46,106,96,
201,894,135,115,283,88,47,104,94,
191,893,135,110,279,88,45,103,95,
193,895,137,112,283,89,44,104,95,
186,891,133,110,285,89,46,103,96,
190,890,134,111,284,91,45,104,95,
199,894,137,115,289,90,45,105,96,
206,896,137,116,286,89,46,104,95,
197,893,138,111,283,89,45,104,94,
184,890,138,109,286,89,43,104,94,
188,888,134,111,287,91,44,104,95,
195,893,139,113,290,94,43,104,95,
202,895,139,116,288,90,45,105,96,
197,895,138,115,286,91,44,104,96,
198,897,140,116,289,91,45,104,96,
200,897,137,116,291,91,45,104,97,
196,895,132,115,288,88,45,102,96,
