A1,A2,A3,B1,B2,B3,C1,C2,C3,
106,212,381,75,175,319,135,100,195,
107,213,381,74,175,318,135,100,195,
105,212,380,74,175,319,134,100,195,
105,212,380,74,176,319,135,100,194,
106,213,380,75,175,318,135,100,195,
104,212,382,75,176,319,136,101,195,
105,213,381,75,175,319,134,101,194,
106,213,381,74,175,318,134,101,194,
105,213,380,74,175,319,135,100,194,
105,212,381,74,175,319,135,100,195,
105,213,381,75,175,319,135,100,194,
105,213,381,74,175,319,135,101,195,
106,213,381,75,175,319,135,100,194,
105,212,382,75,176,319,135,101,194,
107,212,381,75,175,320,135,99,194,
106,212,382,75,176,319,135,100,195,
105,212,382,74,175,319,135,100,195,
106,212,382,75,177,318,135,99,194,
106,213,382,73,176,319,134,100,195,
106,213,381,75,175,318,134,100,195,
106,212,382,75,175,319,135,101,195,
105,213,382,75,176,319,135,100,195,
105,213,381,74,176,319,134,101,194,
107,214,382,75,176,319,136,99,194,
106,214,382,75,176,318,134,101,195,
106,213,381,75,176,319,135,100,195,
105,212,382,74,176,319,134,101,195,
105,213,381,75,176,319,135,101,195,
107,212,382,74,176,319,135,101,195,
107,213,382,74,176,319,136,101,195,
105,212,381,75,176,319,134,100,195,
105,212,382,74,176,319,134,101,195,
105,212,381,75,176,318,134,101,196,
107,213,382,74,176,319,135,101,196,
105,213,381,75,176,319,134,99,195,
106,213,381,75,177,318,134,99,196,
106,213,382,75,177,318,134,101,195,
107,212,382,74,176,319,135,100,196,
106,213,382,74,176,318,134,100,196,
105,213,381,75,177,318,135,100,195,
105,213,382,75,176,318,135,99,196,
104,212,382,74,176,318,134,101,196,
106,213,382,74,176,318,134,101,195,
106,213,382,75,176,318,134,101,195,
107,213,382,75,176,318,135,100,195,
106,211,381,74,176,318,134,100,195,
105,211,381,75,176,318,135,100,196,
106,211,382,75,177,319,135,101,196,
106,212,382,75,177,318,134,101,195,
105,212,382,76,177,319,135,100,195,
106,212,382,75,176,319,134,101,196,
106,212,382,75,177,319,134,100,194,
106,212,382,75,176,319,135,101,195,
106,212,382,74,177,319,135,100,196,
105,213,382,74,176,319,135,101,196,
105,212,382,74,177,318,135,100,195,
105,213,382,74,176,319,135,100,195,
106,212,382,74,177,320,135,100,195,
106,212,382,74,177,319,135,100,195,
105,212,382,74,176,319,135,100,195,
106,212,382,75,176,318,134,100,196,
106,213,382,74,176,319,135,99,195,
106,213,382,75,178,320,135,100,196,
107,212,382,75,176,319,135,101,195,
106,213,382,75,176,319,135,100,196,
105,213,382,75,176,319,135,100,196,
105,213,382,75,177,318,134,100,195,
105,213,382,75,177,319,135,100,196,
106,213,383,76,177,319,135,101,196,
107,212,382,74,177,319,135,101,195,
107,213,382,74,177,319,135,100,196,
107,214,382,75,176,319,135,100,195,
107,213,382,74,177,319,136,101,195,
105,213,382,74,176,319,136,101,195,
107,214,382,74,177,319,134,101,196,
107,213,382,75,177,320,136,101,196,
105,213,382,76,177,319,134,100,195,
106,212,382,76,177,319,134,100,195,
106,213,382,75,176,320,136,101,196,
105,213,382,76,176,319,135,101,195,
106,213,383,75,177,319,135,101,196,
107,213,381,76,176,319,136,101,195,
107,214,382,75,177,320,136,101,196,
107,213,382,75,178,319,136,102,196,
106,214,383,75,176,319,135,101,195,
107,214,382,74,177,319,136,100,196,
106,213,382,76,177,319,136,100,196,
107,214,382,75,177,319,134,103,196,
108,213,383,76,177,319,135,102,196,
108,214,383,75,177,320,135,101,196,
107,214,383,75,177,320,135,101,196,
107,214,383,76,177,320,135,101,195,
105,214,383,76,177,320,135,101,196,
107,214,383,75,177,319,136,101,195,
106,214,382,76,177,320,134,102,196,
106,214,383,76,178,319,135,102,196,
107,212,382,75,178,319,136,101,196,
106,213,383,75,176,319,135,101,196,
107,214,383,74,177,319,135,101,196,
106,213,384,75,177,319,135,101,197,
105,214,383,76,176,320,136,101,196,
106,213,383,75,176,319,135,101,196,
108,213,383,75,178,319,135,101,196,
107,213,383,75,177,320,135,101,196,
107,213,383,75,177,319,135,101,196,
107,213,383,75,177,319,135,101,197,
107,213,383,75,177,320,135,101,196,
106,213,384,75,177,319,134,102,195,
108,212,382,76,177,320,135,101,197,
107,213,383,74,177,319,135,101,197,
107,213,383,74,177,320,135,100,198,
107,213,384,75,177,319,134,101,196,
106,213,383,74,176,320,135,102,196,
108,213,383,75,176,320,136,102,196,
106,213,383,75,177,320,135,101,197,
107,212,383,75,176,319,134,100,197,
106,212,383,75,176,320,135,101,196,
