A1,A2,A3,B1,B2,B3,C1,C2,C3,
170,109,44,53,84,42,17,19,8,
170,109,44,55,83,43,18,18,8,
170,109,44,54,83,43,17,19,8,
170,108,44,54,83,43,17,19,7,
170,110,45,54,83,43,17,18,9,
169,109,45,54,83,43,17,20,8,
169,109,44,54,84,43,17,19,7,
170,108,45,53,83,43,17,20,8,
170,109,43,53,83,42,16,20,9,
170,109,45,54,82,42,17,19,8,
171,108,45,54,84,42,17,19,7,
172,109,44,54,84,43,17,19,8,
170,109,44,53,84,43,17,19,9,
172,109,45,54,83,42,17,18,8,
172,109,44,54,84,43,17,20,8,
171,110,45,54,83,42,18,19,9,
171,109,44,54,82,42,18,19,9,
171,110,44,54,83,43,17,19,9,
172,110,45,53,83,43,17,19,8,
172,110,45,54,83,43,18,18,8,
169,110,45,54,83,42,18,20,9,
169,110,45,53,83,43,18,18,8,
170,110,45,54,83,44,16,20,8,
170,108,45,54,82,43,17,19,9,
170,109,45,54,84,43,16,19,8,
170,110,45,53,83,42,16,19,9,
172,109,44,53,83,43,17,19,9,
172,109,44,54,83,44,18,20,9,
170,110,45,54,84,43,17,19,8,
169,111,45,54,84,43,17,20,7,
169,110,45,53,84,42,18,20,9,
171,108,45,54,84,43,18,20,8,
171,109,44,54,84,42,17,20,8,
170,110,44,54,84,43,16,19,8,
171,109,45,54,82,42,16,20,9,
170,109,45,53,83,44,17,18,9,
171,109,44,55,84,43,17,19,9,
172,111,45,54,84,42,16,19,9,
171,110,45,54,83,44,18,18,8,
171,110,45,55,82,43,18,20,8,
170,109,46,54,83,43,17,19,8,
170,109,45,55,83,43,17,19,9,
171,109,45,54,84,43,17,18,9,
170,109,45,55,82,43,17,18,8,
169,109,45,54,83,43,17,18,8,
170,109,44,54,84,43,17,19,9,
169,109,46,54,83,43,17,19,10,
170,109,46,54,82,42,16,18,10,
169,110,44,54,83,44,17,18,8,
170,109,45,53,83,43,18,19,8,
171,108,45,55,84,43,17,18,9,
170,109,44,55,83,43,18,19,8,
172,108,45,54,84,44,17,20,9,
171,109,44,54,82,42,18,18,8,
171,108,46,54,82,43,17,19,9,
172,111,45,54,84,43,17,19,10,
171,110,46,56,84,43,17,19,9,
171,109,45,55,84,44,18,19,8,
173,109,45,55,83,44,17,18,8,
172,109,45,54,84,42,18,20,9,
171,110,44,54,83,43,17,19,9,
172,110,46,55,83,43,17,20,9,
171,110,45,55,84,42,18,19,10,
171,110,44,54,84,44,17,20,10,
170,109,44,54,84,42,18,20,9,
171,109,44,54,84,42,18,18,9,
171,109,46,54,84,44,17,20,9,
171,110,45,54,82,43,17,19,9,
170,108,45,55,84,43,17,18,9,
171,110,43,55,84,42,17,19,9,
172,109,45,54,85,43,17,19,8,
172,109,44,56,83,43,16,19,8,
170,109,45,55,84,43,16,18,8,
171,109,46,55,84,42,16,18,9,
170,109,44,55,84,43,17,20,8,
171,110,44,55,84,43,17,19,8,
171,110,45,55,85,43,16,18,8,
170,110,46,54,84,44,17,18,8,
171,110,45,55,83,43,17,19,9,
171,109,45,56,84,44,17,18,9,
171,109,46,55,84,43,17,20,9,
170,109,45,55,84,43,17,19,9,
171,109,45,55,84,43,18,18,10,
170,109,44,56,84,43,17,19,9,
172,110,45,55,84,42,17,19,8,
172,110,45,55,84,43,17,18,9,
172,109,46,56,85,43,17,18,8,
171,109,44,54,84,43,16,20,8,
172,109,45,56,84,42,17,20,9,
172,109,45,56,84,44,17,19,8,
172,109,45,54,84,43,18,20,9,
172,109,45,55,84,42,17,20,10,
172,109,44,56,85,43,18,19,9,
172,109,45,55,85,43,18,19,9,
172,109,45,55,85,43,16,19,8,
172,110,45,54,85,43,17,20,7,
171,109,44,55,85,42,17,19,9,
173,108,45,56,85,44,17,19,9,
172,108,44,55,84,42,16,19,8,
172,110,45,55,84,43,18,19,9,
172,109,45,54,84,42,17,18,9,
172,109,45,55,85,43,16,18,8,
172,109,44,55,85,42,16,18,10,
172,109,45,55,84,43,17,19,8,
172,111,44,56,84,43,17,19,8,
172,109,45,56,84,43,16,18,9,
171,110,46,55,85,42,16,19,8,
171,109,45,55,85,42,17,19,8,
170,110,45,55,84,43,17,20,9,
171,109,44,56,85,43,16,18,7,
171,109,44,55,84,43,16,19,9,
172,110,45,54,85,43,18,18,9,
173,109,45,55,85,44,17,19,8,
171,109,45,56,85,42,17,19,8,
172,108,46,54,83,44,17,18,8,
172,109,45,55,85,42,17,18,9,
171,109,45,56,85,42,17,18,8,
171,109,45,55,83,43,18,19,8,
173,109,44,55,83,44,17,20,9,
172,108,44,56,85,43,18,19,7,
171,109,44,54,85,44,16,19,9,
171,108,45,56,85,43,18,19,8,
170,109,44,55,84,43,17,18,9,
172,109,43,55,85,42,17,19,8,
171,109,45,56,85,43,17,19,8,
171,109,43,55,85,42,18,19,9,
171,110,45,55,85,44,17,18,7,
171,109,45,55,84,43,17,19,8,
170,109,44,56,84,43,17,19,8,
172,109,45,54,85,43,16,19,8,
171,109,45,55,85,42,17,19,9,
172,109,45,55,85,42,17,20,7,
171,110,44,55,84,42,17,19,10,
171,110,46,55,85,43,17,19,8,
172,110,44,56,84,43,16,19,8,
173,109,46,55,85,43,17,19,9,
171,110,45,56,86,43,17,20,8,
173,110,44,56,85,43,18,19,9,
172,110,43,55,85,43,18,19,8,
173,110,44,55,85,42,16,18,8,
172,110,44,54,85,43,18,19,8,
174,110,43,56,85,43,17,19,7,
172,109,45,55,85,43,18,19,7,
172,110,45,55,85,43,18,18,8,
172,110,45,54,85,44,18,18,8,
171,109,45,55,84,44,17,19,9,
171,109,44,55,84,43,16,19,8,
172,110,44,55,85,43,16,20,8,
171,110,44,56,85,42,17,19,9,
171,110,44,54,86,43,18,19,9,
173,110,46,55,85,43,17,18,9,
172,110,44,55,85,43,17,19,8,
172,111,44,56,85,44,17,19,8,
174,110,44,54,85,42,17,20,9,
173,110,44,55,84,42,18,19,9,
172,109,45,55,85,44,17,18,9,
172,110,44,55,84,42,16,19,8,
173,108,45,55,85,44,18,18,9,
173,109,46,55,86,44,18,18,9,
172,110,45,54,83,44,17,18,9,
172,109,45,55,84,42,17,19,9,
171,109,45,56,85,43,17,20,8,
172,110,45,55,84,42,17,19,9,
172,109,45,55,83,42,18,20,8,
173,111,45,55,85,42,17,18,8,
172,110,45,55,85,43,17,18,10,
172,110,44,56,85,42,16,19,8,
172,111,46,55,86,43,16,19,8,
173,111,45,55,84,43,17,19,8,
173,111,45,55,86,42,17,20,7,
172,110,44,54,85,43,18,19,8,
172,111,45,54,85,43,17,18,9,
174,111,44,55,86,43,18,20,8,
173,111,44,56,87,43,16,19,9,
173,112,44,56,86,42,17,19,9,
173,111,45,56,86,43,17,20,7,
173,111,44,56,85,43,18,19,8,
174,111,45,55,85,42,17,18,8,
173,111,44,55,85,43,18,18,8,
172,112,45,54,85,42,17,20,8,
173,111,45,55,85,42,18,19,9,
174,111,45,55,86,44,18,19,9,
173,110,46,55,85,43,17,18,8,
172,110,45,54,85,44,18,19,9,
172,111,45,56,85,44,17,19,8,
172,111,45,56,85,43,17,19,9,
171,111,46,56,86,43,18,20,9,
172,111,45,55,86,42,17,19,9,
173,110,45,56,85,42,17,19,9,
173,111,45,55,85,43,19,18,9,
172,111,45,54,85,44,18,18,9,
173,111,45,55,85,43,16,19,9,
174,111,45,55,85,43,18,18,8,
173,110,45,54,85,43,17,18,9,
173,110,44,55,86,43,18,19,8,
173,111,45,55,86,43,17,19,8,
173,110,45,55,85,43,18,20,9,
172,111,45,56,84,43,18,18,9,
173,112,45,55,86,43,17,19,9,
